,adj_close,close,date,high,low,open,volume
2917,362.28,372.5,2011-10-04,381.8,354.24,374.57,44059900
2918,367.87,378.25,2011-10-05,379.82,360.3,367.86,28088200
2919,367.01,377.37,2011-10-06,384.78,371.8,373.33,29020800
2920,359.65,369.8,2011-10-07,377.74,368.49,375.78,19123500
2921,378.14,388.81,2011-10-10,388.81,378.21,379.09,15804100
2922,389.3,400.29,2011-10-11,403.18,391.5,392.57,21631700
2923,391.15,402.19,2011-10-12,409.25,400.14,407.34,22224500
2924,397.22,408.43,2011-10-13,408.43,402.85,404.98,15220900
2925,410.42,422.0,2011-10-14,422.0,415.27,416.83,20477400
2926,408.46,419.99,2011-10-17,426.7,415.94,421.74,24501600
2927,410.65,422.24,2011-10-18,424.81,415.99,421.76,31485800
2928,387.68,398.62,2011-10-19,408.42,397.8,401.35,39430700
2929,384.46,395.31,2011-10-20,400.35,394.21,400.0,19616800
2930,382.09,392.87,2011-10-21,399.14,390.75,398.1,22187300
2931,394.63,405.77,2011-10-24,406.5,395.4,396.18,17933500
2932,386.85,397.77,2011-10-25,406.55,397.38,405.03,15372400
2933,389.6,400.6,2011-10-26,402.55,393.15,401.76,16296600
2934,393.58,404.69,2011-10-27,409.0,401.89,407.56,17666600
2935,393.84,404.95,2011-10-28,406.35,402.51,403.0,11530100
2936,393.67,404.78,2011-10-31,409.33,401.05,402.42,13767900
2937,385.63,396.51,2011-11-01,399.5,393.22,397.41,18992500
2938,386.5,397.41,2011-11-02,400.44,395.11,400.09,11723400
2939,392.01,403.07,2011-11-03,403.4,395.36,399.07,15763800
2940,389.25,400.24,2011-11-04,403.44,399.16,402.03,10793900
2941,388.76,399.73,2011-11-07,400.0,396.13,399.91,9652700
2942,395.08,406.23,2011-11-08,408.0,401.56,402.21,14301500
2943,384.43,395.28,2011-11-09,400.89,394.23,396.97,19953000
2944,374.65,385.22,2011-11-10,397.21,382.15,397.03,26598300
2945,374.06,384.62,2011-11-11,388.7,380.26,386.61,23349500
2946,368.85,379.26,2011-11-14,385.25,378.2,383.52,15460900
2947,378.16,388.83,2011-11-15,389.5,379.45,380.8,15386100
2948,374.21,384.77,2011-11-16,391.14,384.32,389.25,12471800
2949,367.05,377.41,2011-11-17,384.58,375.5,383.98,17139300
2950,364.65,374.94,2011-11-18,379.99,374.88,378.92,13283500
2951,358.88,369.01,2011-11-21,371.68,365.91,370.4,15999300
2952,366.18,376.51,2011-11-22,377.93,370.94,371.02,14607900
2953,356.92,366.99,2011-11-23,375.84,366.88,374.51,15295400
2954,353.59,363.57,2011-11-25,371.15,363.32,368.42,9098600
2955,365.8,376.12,2011-11-28,376.72,370.33,372.35,12371900
2956,362.96,373.2,2011-11-29,378.83,370.2,375.84,13423400
2957,371.71,382.2,2011-11-30,382.28,378.3,381.29,14497800
2958,377.28,387.93,2011-12-01,389.0,380.75,382.54,13827900
2959,379.0,389.7,2011-12-02,393.63,388.58,389.83,13537700
2960,382.22,393.01,2011-12-05,396.41,390.39,393.49,12757500
2961,380.22,390.95,2011-12-06,394.63,389.38,392.51,10128500
2962,378.41,389.09,2011-12-07,390.94,386.76,389.93,10883800
2963,379.94,390.66,2011-12-08,395.5,390.23,391.45,13441300
2964,382.82,393.62,2011-12-09,394.04,391.03,392.85,10606900
2965,381.09,391.84,2011-12-12,393.9,389.45,391.68,10752400
2966,378.14,388.81,2011-12-13,395.4,387.1,393.0,12104600
2967,369.75,380.19,2011-12-14,387.38,377.68,386.7,14531700
2968,368.54,378.94,2011-12-15,383.74,378.31,383.33,9150000
2969,370.56,381.02,2011-12-16,384.15,379.57,380.36,15052800
2970,371.72,382.21,2011-12-19,384.85,380.48,382.47,8411800
2971,385.08,395.95,2011-12-20,396.1,387.26,387.76,12043400
2972,385.57,396.45,2011-12-21,397.3,392.01,396.69,9391000
2973,387.61,398.55,2011-12-22,399.13,396.1,397.0,7227100
2974,392.26,403.33,2011-12-23,403.59,399.49,399.69,9621400
2975,395.37,406.53,2011-12-27,409.09,403.02,403.1,9467000
2976,391.59,402.64,2011-12-28,408.25,401.34,406.89,8166500
2977,394.0,405.12,2011-12-29,405.65,400.51,403.4,7713500
2978,393.88,405.0,2011-12-30,406.28,403.49,403.51,6416500
2979,399.94,411.23,2012-01-03,412.5,409.0,409.4,10793600
2980,402.09,413.44,2012-01-04,414.68,409.28,410.0,9286500
2981,406.56,418.03,2012-01-05,418.55,412.67,414.95,9688200
2982,410.81,422.4,2012-01-06,422.75,419.22,419.77,11367600
2983,410.15,421.73,2012-01-09,427.75,421.35,425.5,14072300
2984,411.62,423.24,2012-01-10,426.0,421.5,425.91,9221300
2985,410.95,422.55,2012-01-11,422.85,419.31,422.68,7681600
2986,409.82,421.39,2012-01-12,422.9,418.75,422.28,7592400
2987,408.29,419.81,2012-01-13,420.45,418.66,419.7,8072200
2988,413.04,424.7,2012-01-17,425.99,422.96,424.2,8674900
2989,417.33,429.11,2012-01-18,429.47,426.3,426.96,9885400
2990,416.01,427.75,2012-01-19,431.37,426.51,430.15,9347800
2991,408.76,420.3,2012-01-20,427.5,419.75,427.49,14784800
2992,415.68,427.41,2012-01-23,428.45,422.3,422.67,10930800
2993,408.87,420.41,2012-01-24,425.1,419.55,425.1,19558500
2994,434.4,446.66,2012-01-25,454.45,443.73,454.44,34225500
2995,432.43,444.63,2012-01-26,448.79,443.14,448.36,11570900
2996,435.0,447.28,2012-01-27,448.48,443.77,444.34,10703900
2997,440.58,453.01,2012-01-30,453.9,445.39,445.71,13547900
2998,443.95,456.48,2012-01-31,458.24,453.07,455.59,13988700
2999,443.67,456.19,2012-02-01,458.99,455.55,458.41,9644500
3000,442.63,455.12,2012-02-02,457.17,453.98,455.9,6671300
3001,447.06,459.68,2012-02-03,460.0,455.56,457.3,10235700
3002,451.24,463.97,2012-02-06,464.98,458.2,458.38,8907600
3003,455.96,468.83,2012-02-07,469.75,464.58,465.25,11293700
3004,463.6,476.68,2012-02-08,476.79,469.7,470.5,14567500
3005,479.63,493.17,2012-02-09,496.75,480.56,480.76,31579100
3006,479.88,493.42,2012-02-10,497.62,488.55,490.96,22546500
3007,488.81,502.6,2012-02-13,503.83,497.09,499.53,18472000
3008,495.48,509.46,2012-02-14,509.56,502.0,504.66,16442800
3009,484.01,497.67,2012-02-15,526.29,496.89,514.26,53790000
3010,488.43,502.21,2012-02-16,504.89,486.63,491.5,33734000
3011,488.34,502.12,2012-02-17,507.77,500.3,503.11,19135900
3012,500.72,514.85,2012-02-21,514.85,504.12,506.88,21628400
3013,498.96,513.04,2012-02-22,515.49,509.07,513.08,17260800
3014,502.22,516.39,2012-02-23,517.83,509.5,515.08,20286700
3015,508.07,522.41,2012-02-24,522.9,518.64,519.67,14824000
3016,511.33,525.76,2012-02-27,528.5,516.28,521.31,19556500
3017,520.71,535.41,2012-02-28,535.41,525.85,527.96,21442400
3018,527.55,542.44,2012-02-29,547.61,535.7,541.56,34000400
3019,529.53,544.47,2012-03-01,548.21,538.77,548.17,24402500
3020,530.22,545.18,2012-03-02,546.8,542.52,544.24,15418300
3021,518.53,533.16,2012-03-05,547.48,526.0,545.42,28897300
3022,515.71,530.26,2012-03-06,533.69,516.22,523.66,28937100
3023,516.12,530.69,2012-03-07,537.78,523.3,536.8,28518600
3024,527.11,541.99,2012-03-08,542.99,532.12,534.69,18444900
3025,530.21,545.17,2012-03-09,547.74,543.11,544.21,14961400
3026,536.85,552.0,2012-03-12,552.0,547.0,548.98,14545800
3027,552.51,568.1,2012-03-13,568.18,555.75,557.54,24673400
3028,573.4,589.58,2012-03-14,594.72,575.4,578.05,50673000
3029,569.49,585.56,2012-03-15,600.01,578.55,599.61,41418500
3030,569.5,585.57,2012-03-16,589.2,578.0,584.72,29481700
3031,584.6,601.1,2012-03-19,601.77,589.05,598.37,32187000
3032,589.33,605.96,2012-03-20,606.9,591.48,599.51,29166500
3033,585.96,602.5,2012-03-21,609.65,601.41,602.74,23001500
3034,582.89,599.34,2012-03-22,604.5,595.53,597.78,22281100
3035,579.69,596.05,2012-03-23,601.8,594.4,600.49,15374600
3036,590.32,606.98,2012-03-26,607.15,595.26,599.79,21276500
3037,597.61,614.48,2012-03-27,616.28,606.06,606.18,21683200
3038,600.67,617.62,2012-03-28,621.45,610.31,618.38,23409300
3039,593.12,609.86,2012-03-29,616.56,607.23,612.78,21722800
3040,583.09,599.55,2012-03-30,610.56,597.94,608.77,26108500
3041,601.65,618.63,2012-04-02,618.77,600.38,601.83,21369700
3042,612.05,629.32,2012-04-03,632.21,622.51,627.3,29805700
3043,607.17,624.31,2012-04-04,625.86,617.0,624.35,20463600
3044,616.29,633.68,2012-04-05,634.66,623.4,626.98,22903500
3045,618.77,636.23,2012-04-09,639.84,625.3,626.13,21340600
3046,611.19,628.44,2012-04-10,644.0,626.0,639.93,31775900
3047,609.01,626.2,2012-04-11,636.87,623.34,636.2,24879100
3048,605.68,622.77,2012-04-12,631.33,620.5,625.0,21940600
3049,588.62,605.23,2012-04-13,624.7,603.51,624.11,30701600
3050,564.21,580.13,2012-04-16,610.28,578.25,610.06,37528100
3051,592.97,609.7,2012-04-17,610.0,571.91,578.94,36626000
3052,591.64,608.34,2012-04-18,620.25,602.71,613.72,34090400
3053,571.32,587.44,2012-04-19,604.73,584.52,600.22,29811400
3054,557.25,572.98,2012-04-20,594.62,570.42,591.38,36820900
3055,556.01,571.7,2012-04-23,576.67,556.62,570.61,34518900
3056,544.9,560.28,2012-04-24,567.69,555.0,562.61,38433900
3057,593.26,610.0,2012-04-25,618.0,606.0,615.64,32349200
3058,591.02,607.7,2012-04-26,614.69,602.13,614.27,19145300
3059,586.45,603.0,2012-04-27,606.18,600.5,605.07,14525800
3060,567.95,583.98,2012-04-30,598.4,583.0,597.8,18076600
3061,566.15,582.13,2012-05-01,596.76,581.23,584.9,21821400
3062,569.9,585.98,2012-05-02,587.4,578.86,580.24,15263900
3063,565.85,581.82,2012-05-03,591.4,580.3,590.5,13948200
3064,549.74,565.25,2012-05-04,578.36,565.17,577.08,18928300
3065,553.85,569.48,2012-05-07,572.77,561.23,561.5,16432800
3066,552.59,568.18,2012-05-08,571.5,558.73,569.58,17759000
3067,553.56,569.18,2012-05-09,573.98,560.85,563.7,17168000
3068,554.86,570.52,2012-05-10,575.88,568.44,574.58,11900000
3069,551.16,566.71,2012-05-11,574.47,564.35,565.0,14269500
3070,542.9,558.22,2012-05-14,567.51,557.6,562.57,12593800
3071,537.99,553.17,2012-05-15,563.22,551.75,561.45,17012000
3072,531.09,546.08,2012-05-16,556.89,541.04,554.05,20032000
3073,515.57,530.12,2012-05-17,547.5,530.12,545.31,25615000
3074,515.82,530.38,2012-05-18,543.41,522.18,533.96,26153300
3075,545.87,561.28,2012-05-21,561.54,534.05,534.5,22539500
3076,541.68,556.97,2012-05-22,573.88,552.58,569.55,24816800
3077,554.9,570.56,2012-05-23,572.8,553.23,557.5,20889200
3078,549.8,565.32,2012-05-24,576.5,561.23,575.87,17722500
3079,546.86,562.29,2012-05-25,565.85,558.47,564.59,11732400
3080,556.56,572.27,2012-05-29,574.0,565.31,570.9,13589600
3081,563.27,579.17,2012-05-30,579.99,566.56,569.2,18908200
3082,561.87,577.73,2012-05-31,581.5,571.46,580.74,17559800
3083,545.59,560.99,2012-06-01,572.65,560.52,569.16,18606700
3084,548.8,564.29,2012-06-04,567.5,548.5,561.5,19892700
3085,547.38,562.83,2012-06-05,566.47,558.33,561.27,13864800
3086,555.78,571.46,2012-06-06,573.85,565.5,567.77,14337700
3087,556.03,571.72,2012-06-07,577.32,570.5,577.29,13563100
3088,564.39,580.32,2012-06-08,580.58,569.0,571.6,12411300
3089,555.49,571.17,2012-06-11,588.5,570.63,587.72,21116600
3090,560.35,576.16,2012-06-12,576.62,566.7,574.46,15549300
3091,556.46,572.16,2012-06-13,578.48,570.38,574.52,10485000
3092,555.84,571.53,2012-06-14,573.5,567.26,571.24,12341900
3093,558.37,574.13,2012-06-15,574.62,569.55,571.0,11973400
3094,569.7,585.78,2012-06-18,587.89,570.37,570.96,15729000
3095,571.29,587.41,2012-06-19,590.0,583.1,583.4,12907300
3096,569.66,585.74,2012-06-20,589.25,580.8,588.21,12819400
3097,561.81,577.67,2012-06-21,588.22,577.44,585.44,11655400
3098,566.12,582.1,2012-06-22,582.19,575.42,579.04,10159700
3099,555.1,570.77,2012-06-25,579.8,570.37,577.3,10870800
3100,556.33,572.03,2012-06-26,574.49,567.33,571.33,9876300
3101,558.73,574.5,2012-06-27,576.74,571.92,575.0,7249900
3102,553.43,569.05,2012-06-28,574.0,565.61,571.67,10101300
3103,567.97,584.0,2012-06-29,584.0,574.25,578.0,15053600
3104,576.26,592.52,2012-07-02,593.47,583.6,584.73,14289000
3105,582.96,599.41,2012-07-03,600.0,594.0,594.88,8632600
3106,593.2,609.94,2012-07-05,614.34,599.65,600.56,17299400
3107,589.25,605.88,2012-07-06,608.44,601.58,607.09,14961800
3108,597.04,613.89,2012-07-09,613.9,604.11,605.3,13550200
3109,591.52,608.21,2012-07-10,619.87,605.31,617.97,18284200
3110,587.84,604.43,2012-07-11,607.66,597.22,606.12,16761500
3111,582.46,598.9,2012-07-12,603.47,592.68,600.24,15287200
3112,588.37,604.97,2012-07-13,607.19,600.0,602.95,11122400
3113,590.25,606.91,2012-07-16,611.62,605.02,605.12,10759300
3114,590.28,606.94,2012-07-17,611.5,603.15,610.79,10486600
3115,589.62,606.26,2012-07-18,608.34,603.56,606.59,9025000
3116,597.46,614.32,2012-07-19,615.35,606.0,611.28,15602200
3117,587.71,604.3,2012-07-20,614.44,603.7,613.03,14195400
3118,587.26,603.83,2012-07-23,605.9,587.71,594.4,17427700
3119,584.43,600.92,2012-07-24,609.68,598.51,607.38,20183300
3120,559.19,574.97,2012-07-25,580.8,570.0,574.46,31332600
3121,559.1,574.88,2012-07-26,580.4,570.36,579.76,14522600
3122,569.1,585.16,2012-07-27,585.83,571.59,575.01,14426300
3123,578.7,595.03,2012-07-30,599.44,587.82,590.92,13540800
3124,594.0,610.76,2012-07-31,611.7,602.72,603.23,16511700
3125,590.15,606.81,2012-08-01,616.4,603.0,615.91,13732200
3126,591.11,607.79,2012-08-02,610.69,600.25,602.84,11862800
3127,598.8,615.7,2012-08-03,617.98,611.56,613.63,12318600
3128,605.46,622.55,2012-08-06,624.87,615.26,617.29,10789400
3129,603.87,620.91,2012-08-07,625.0,618.04,622.77,10373100
3130,602.85,619.86,2012-08-08,623.88,617.1,619.39,8739500
3131,606.28,620.73,2012-08-09,621.73,617.8,617.85,7915800
3132,607.23,621.7,2012-08-10,621.76,618.7,618.71,6962100
3133,615.34,630.0,2012-08-13,630.0,623.25,623.39,9958300
3134,616.99,631.69,2012-08-14,638.61,630.21,631.87,12148900
3135,616.15,630.83,2012-08-15,634.0,627.75,631.3,9190800
3136,621.53,636.34,2012-08-16,636.76,630.5,631.21,9090500
3137,633.03,648.11,2012-08-17,648.19,638.81,640.0,15812900
3138,649.67,665.15,2012-08-20,665.15,649.9,650.01,21906600
3139,640.79,656.06,2012-08-21,674.88,650.33,670.82,29025700
3140,653.3,668.87,2012-08-22,669.0,648.11,654.42,20190100
3141,647.21,662.63,2012-08-23,669.9,661.15,666.11,15004600
3142,647.79,663.22,2012-08-24,669.48,655.55,659.51,15619300
3143,659.96,675.68,2012-08-27,680.87,673.54,679.99,15250300
3144,659.1,674.8,2012-08-28,676.1,670.67,674.98,9550600
3145,657.8,673.47,2012-08-29,677.67,672.6,675.25,7243100
3146,648.42,663.87,2012-08-30,671.55,662.85,670.64,10810700
3147,649.76,665.24,2012-08-31,668.6,657.25,667.25,12082900
3148,659.26,674.97,2012-09-04,675.14,664.5,665.76,13139000
3149,654.63,670.23,2012-09-05,676.35,669.6,675.57,12013400
3150,660.53,676.27,2012-09-06,678.29,670.8,673.17,13971300
3151,664.61,680.44,2012-09-07,682.48,675.77,678.05,11773800
3152,647.32,662.74,2012-09-10,683.29,662.1,680.45,17428500
3153,645.22,660.59,2012-09-11,670.1,656.5,665.11,17999400
3154,654.2,669.79,2012-09-12,669.9,656.0,666.85,25436900
3155,667.09,682.98,2012-09-13,685.5,674.77,677.37,21370000
3156,675.19,691.28,2012-09-14,696.98,687.89,689.96,21445500
3157,683.5,699.78,2012-09-17,699.8,694.61,699.35,14215400
3158,685.58,701.91,2012-09-18,702.33,696.42,699.88,13339400
3159,685.76,702.1,2012-09-19,703.99,699.57,700.26,11674100
3160,682.44,698.7,2012-09-20,700.06,693.62,699.16,12020300
3161,683.8,700.09,2012-09-21,705.07,699.36,702.41,20413900
3162,674.71,690.79,2012-09-24,695.12,683.0,686.86,22848800
3163,657.87,673.54,2012-09-25,692.78,673.0,688.26,18528200
3164,649.7,665.18,2012-09-26,672.69,661.2,668.74,20589400
3165,665.46,681.32,2012-09-27,682.17,660.35,664.29,21217500
3166,651.58,667.1,2012-09-28,681.11,666.75,678.75,19111100
3167,644.05,659.39,2012-10-01,676.75,656.5,671.16,19414100
3168,645.92,661.31,2012-10-02,666.35,650.65,661.81,22428300
3169,655.82,671.45,2012-10-03,671.86,662.63,664.86,15152900
3170,651.28,666.8,2012-10-04,674.25,665.55,671.25,13240200
3171,637.4,652.59,2012-10-05,666.0,651.28,665.2,21214500
3172,623.32,638.17,2012-10-08,647.56,636.11,646.88,22785500
3173,621.05,635.85,2012-10-09,640.49,623.55,638.65,29949900
3174,626.0,640.91,2012-10-10,644.98,637.0,639.74,18227000
3175,613.48,628.1,2012-10-11,647.2,628.1,646.5,19502900
3176,615.06,629.71,2012-10-12,635.38,625.3,629.56,16429100
3177,619.99,634.76,2012-10-15,635.13,623.85,632.35,15446500
3178,634.67,649.79,2012-10-16,650.3,631.0,635.37,19634700
3179,629.61,644.61,2012-10-17,652.79,644.0,648.87,13894200
3180,617.92,632.64,2012-10-18,642.06,630.0,639.59,17022300
3181,595.65,609.84,2012-10-19,631.77,609.62,631.05,26574500
3182,619.28,634.03,2012-10-22,635.38,610.76,612.42,19526100
3183,599.09,613.36,2012-10-23,633.9,611.7,631.0,25255200
3184,602.48,616.83,2012-10-24,626.55,610.64,621.44,19947400
3185,595.36,609.54,2012-10-25,622.0,605.55,620.0,23440200
3186,589.94,604.0,2012-10-26,614.0,591.0,609.43,36372600
3187,581.47,595.32,2012-10-31,601.96,587.7,594.88,18214400
3188,582.66,596.54,2012-11-01,603.0,594.17,598.22,12903500
3189,563.38,576.8,2012-11-02,596.95,574.75,595.89,21406200
3190,571.02,584.62,2012-11-05,587.77,577.6,583.52,18897700
3191,569.29,582.85,2012-11-06,590.74,580.09,590.23,13389900
3192,547.5,558.0,2012-11-07,574.54,555.75,573.84,28344600
3193,527.63,537.75,2012-11-08,562.23,535.29,560.63,37719500
3194,536.77,547.06,2012-11-09,554.88,533.72,540.42,33211200
3195,532.62,542.83,2012-11-12,554.5,538.65,554.15,18421500
3196,532.69,542.9,2012-11-13,550.48,536.36,538.91,19033900
3197,526.78,536.88,2012-11-14,547.45,536.18,545.5,17041800
3198,515.73,525.62,2012-11-15,539.5,522.62,537.53,28211100
3199,517.75,527.68,2012-11-16,530.0,505.75,525.2,45246200
3200,555.09,565.73,2012-11-19,567.5,539.88,540.71,29404200
3201,550.36,560.91,2012-11-20,571.95,554.58,571.91,22955500
3202,551.13,561.7,2012-11-21,567.37,556.6,564.25,13321500
3203,560.75,571.5,2012-11-23,572.0,562.6,567.17,9743800
3204,578.44,589.53,2012-11-26,590.0,573.71,575.9,22520700
3205,573.78,584.78,2012-11-27,590.42,580.1,589.55,19047500
3206,571.97,582.94,2012-11-28,585.8,572.26,577.27,18602300
3207,578.27,589.36,2012-11-29,594.25,585.25,590.22,18382100
3208,574.27,585.28,2012-11-30,588.4,582.68,586.79,13975700
3209,575.16,586.19,2012-12-03,594.59,585.5,593.65,13010000
3210,565.02,575.85,2012-12-04,581.8,572.13,581.8,19895300
3211,528.66,538.79,2012-12-05,569.25,538.77,568.91,37308500
3212,536.95,547.24,2012-12-06,553.31,518.63,528.94,42043300
3213,523.22,533.25,2012-12-07,555.2,530.0,553.4,28108600
3214,519.85,529.82,2012-12-10,538.51,521.58,525.0,22517300
3215,531.21,541.39,2012-12-11,549.56,537.37,539.77,21155200
3216,528.86,539.0,2012-12-12,548.0,536.27,547.77,17398000
3217,519.73,529.69,2012-12-13,537.64,525.8,531.15,22330700
3218,500.2,509.79,2012-12-14,518.13,505.58,514.75,36056400
3219,509.07,518.83,2012-12-17,520.0,501.23,508.93,27057400
3220,523.86,533.9,2012-12-18,534.9,520.25,525.0,22345900
3221,516.41,526.31,2012-12-19,533.7,525.5,531.47,16048900
3222,511.92,521.73,2012-12-20,530.2,518.88,530.0,17203200
3223,509.56,519.33,2012-12-21,519.67,510.24,512.47,21295300
3224,510.39,520.17,2012-12-24,524.25,518.71,520.35,6276900
3225,503.35,513.0,2012-12-26,519.46,511.12,519.0,10801300
3226,505.37,515.06,2012-12-27,516.25,504.66,513.54,16254300
3227,500.0,509.59,2012-12-28,514.48,508.12,510.29,12652800
3228,522.16,532.17,2012-12-31,535.4,509.0,510.53,23553300
3229,538.7,549.03,2013-01-02,555.0,541.63,553.82,20018500
3230,531.9,542.1,2013-01-03,549.67,541.0,547.88,12605900
3231,517.09,527.0,2013-01-04,538.63,525.83,536.97,21226200
3232,514.05,523.9,2013-01-07,529.3,515.2,522.0,17291300
3233,515.43,525.31,2013-01-08,531.89,521.25,529.21,16382400
3234,507.37,517.1,2013-01-09,525.01,515.99,522.5,14557300
3235,513.66,523.51,2013-01-10,528.72,515.52,528.55,21469500
3236,510.51,520.3,2013-01-11,525.32,519.02,521.0,12518100
3237,492.31,501.75,2013-01-14,507.5,498.51,502.68,26221700
3238,476.78,485.92,2013-01-15,498.99,483.38,498.3,31313300
3239,496.57,506.09,2013-01-16,509.44,492.5,494.64,24671600
3240,493.22,502.68,2013-01-17,510.75,502.03,510.31,16202800
3241,490.59,500.0,2013-01-18,502.22,496.4,498.52,16890100
3242,495.28,504.77,2013-01-22,507.88,496.63,504.56,16483800
3243,504.34,514.01,2013-01-23,514.99,504.77,508.81,30768200
3244,442.03,450.5,2013-01-24,465.73,450.25,460.0,52173300
3245,431.61,439.88,2013-01-25,456.23,435.0,451.69,43143800
3246,441.37,449.83,2013-01-28,453.21,435.86,437.83,28054200
3247,449.65,458.27,2013-01-29,460.2,452.12,458.5,20398500
3248,448.24,456.83,2013-01-30,462.6,454.5,457.0,14898400
3249,446.92,455.49,2013-01-31,459.28,454.98,456.98,11404800
3250,445.09,453.62,2013-02-01,459.48,448.35,459.11,19267300
3251,434.0,442.32,2013-02-04,455.94,442.0,453.91,17039900
3252,449.23,457.84,2013-02-05,459.74,442.22,444.05,20476700
3253,448.75,457.35,2013-02-06,466.5,452.58,456.47,21203800
3254,462.09,468.22,2013-02-07,470.0,454.12,463.25,25163600
3255,468.76,474.98,2013-02-08,478.81,468.25,474.0,22612800
3256,473.65,479.93,2013-02-11,484.94,473.25,476.5,18481800
3257,461.77,467.9,2013-02-12,482.38,467.74,479.51,21751900
3258,460.9,467.01,2013-02-13,473.64,463.22,467.21,16971700
3259,460.48,466.59,2013-02-14,471.64,464.02,464.52,12688400
3260,454.14,460.16,2013-02-15,470.16,459.92,468.85,13990900
3261,453.97,459.99,2013-02-19,462.73,453.85,461.1,15563700
3262,442.97,448.85,2013-02-20,457.69,448.8,457.69,17010800
3263,440.22,446.06,2013-02-21,449.17,442.82,446.0,15970800
3264,444.91,450.81,2013-02-22,451.6,446.6,449.25,11809100
3265,437.0,442.8,2013-02-25,455.12,442.57,453.85,13306400
3266,443.09,448.97,2013-02-26,451.54,437.66,443.82,17910700
3267,438.75,444.57,2013-02-27,452.44,440.65,448.43,20976800
3268,435.62,441.4,2013-02-28,447.87,441.4,444.05,11518400
3269,424.83,430.47,2013-03-01,438.18,429.98,438.0,19730300
