id, name, rating, position, height, foot, rare, pace, shooting, passing, dribbling, defending, heading, diving, handling, kicking, reflexes, speed, positioning
30458, Peer Kluge, 76, M, 179, Right, 0, 65, 59, 72, 69, 74, 69, , , , , ,
30540, Hans Sarpei, 68, D, 178, Right, 0, 54, 33, 61, 54, 71, 70, , , , , ,
30620, Steven Reid, 71, D, 180, Right, 1, 67, 74, 74, 65, 72, 74, , , , , ,
30630, Tim Borowski, 73, M, 194, Right, 1, 48, 74, 73, 67, 75, 62, , , , , ,
30663, Christoph Metzelder, 77, D, 194, Right, 1, 48, 35, 66, 52, 79, 72, , , , , ,
30697, Andrew Webster, 65, D, 183, Right, 0, 66, 19, 50, 57, 69, 63, , , , , ,
3078, Nélson, 72, D, 171, Right, 1, 89, 52, 70, 72, 70, 66, , , , , ,
3081, Ricardo, 66, GK, 185, Right, 0, , , , , , , 73, 55, 77, 67, 48, 70
31432, Didier Drogba, 86, A, 189, Right, 1, 74, 86, 68, 80, 65, 87, , , , , ,
31486, Bruno Cheyrou, 66, M, 185, Left, 0, 46, 65, 65, 62, 66, 65, , , , , ,
31624, Hans Henrik Andreasen, 72, M, 183, Right, 1, 56, 69, 73, 51, 67, 76, , , , , ,
31686, Djimi Traoré, 70, D, 190, Left, 0, 68, 50, 54, 57, 73, 75, , , , , ,
31831, Kim Källström, 80, M, 181, Left, 1, 68, 80, 83, 74, 74, 72, , , , , ,
3216, Lorenzo Stovini, 68, D, 186, Right, 0, 54, 38, 41, 46, 72, 71, , , , , ,
32190, Bobby Convey, 70, M, 175, Left, 0, 71, 62, 67, 68, 60, 45, , , , , ,
3235, Jody Craddock, 70, D, 185, Left, 0, 33, 42, 46, 43, 72, 74, , , , , ,
32420, Daniel Gygax, 67, A, 179, Right, 1, 82, 62, 58, 67, 51, 60, , , , , ,
3246, Diogo Valente, 73, A, 178, Left, 0, 77, 65, 71, 74, 58, 62, , , , , ,
32556, Simen Brenne, 71, M, 181, Right, 0, 70, 69, 60, 64, 58, 72, , , , , ,
32648, Julien Rodriguez, 54, D, 182, Right, 0, 33, 31, 39, 37, 52, 48, , , , , ,
32740, Johan Wiland, 74, GK, 188, Right, 1, , , , , , , 75, 73, 69, 81, 46, 75
32743, Lee Eul Yong, 58, D, 176, Left, 1, 61, 59, 65, 61, 60, 48, , , , , ,
32751, Mikael Nilsson, 68, D, 182, Right, 0, 72, 55, 64, 68, 68, 66, , , , , ,
330, Robbie Keane, 77, A, 175, Right, 0, 68, 78, 62, 77, 51, 63, , , , , ,
33005, Miika Koppinen, 68, D, 188, Right, 0, 64, 51, 50, 38, 70, 72, , , , , ,
33335, Peter Enckelman, 61, GK, 188, Right, 0, , , , , , , 62, 57, 51, 61, 55, 66
3363, Wayne Bridge, 73, D, 178, Left, 1, 60, 54, 77, 65, 73, 72, , , , , ,
3364, Simon Jentzsch, 74, GK, 196, Right, 1, , , , , , , 77, 75, 68, 76, 36, 70
3366, Nolberto Solano, 63, M, 173, Right, 1, 33, 68, 77, 64, 60, 60, , , , , ,
33674, Scott Chipperfield, 68, M, 180, Left, 0, 55, 67, 70, 67, 68, 54, , , , , ,
33757, Davy Schollen, 69, GK, 190, Right, 0, , , , , , , 67, 69, 73, 69, 58, 71
3395, Shaun Wright-Phillips, 79, A, 166, Right, 1, 93, 71, 69, 82, 46, 55, , , , , ,
34079, Ashley Cole, 85, D, 176, Left, 1, 83, 63, 80, 79, 79, 72, , , , , ,
3408, Simon Elliott, 65, M, 180, Left, 0, 36, 59, 69, 61, 63, 59, , , , , ,
34308, Indridi Sigurdsson, 64, D, 185, Left, 1, 63, 48, 56, 48, 70, 70, , , , , ,
3434, Darren Purse, 66, D, 188, Right, 0, 48, 28, 26, 24, 74, 75, , , , , ,
34373, Archie Thompson, 65, A, 174, Right, 0, 78, 61, 49, 72, 48, 52, , , , , ,
34432, Jon Knudsen, 69, GK, 185, Right, 0, , , , , , , 64, 67, 68, 68, 31, 76
34437, Bart Deelkens, 64, GK, 189, Left, 1, , , , , , , 62, 65, 63, 64, 56, 65
34440, Nicky Hayen, 62, D, 188, Right, 0, 42, 38, 42, 30, 66, 58, , , , , ,
34663, Mobulu M'Futi, 61, A, 176, Right, 0, 70, 56, 54, 57, 55, 68, , , , , ,
34824, Antonio Floro Flores, 77, A, 181, Right, 0, 79, 74, 66, 76, 58, 78, , , , , ,
3484, John O'Shea, 75, D, 190, Right, 0, 65, 39, 64, 61, 77, 73, , , , , ,
35179, Christoph Spycher, 66, D, 175, Left, 0, 59, 51, 64, 52, 69, 69, , , , , ,
35310, Davy De Beule, 67, M, 180, Right, 0, 66, 64, 64, 67, 53, 60, , , , , ,
35491, Peter Delorge, 65, M, 178, Right, 0, 67, 46, 56, 49, 64, 65, , , , , ,
35713, Joseph Yobo, 74, D, 188, Right, 0, 70, 45, 58, 60, 75, 74, , , , , ,
35889, Sean Davis, 69, M, 178, Right, 0, 53, 61, 71, 69, 72, 67, , , , , ,
36111, Kyle Beckerman, 72, M, 178, Right, 0, 72, 67, 64, 70, 74, 67, , , , , ,
3622, Ricardo Carvalho, 84, D, 181, Right, 1, 58, 46, 62, 54, 81, 81, , , , , ,
3647, Michael Ballack, 81, M, 189, Right, 1, 62, 80, 80, 73, 79, 86, , , , , ,
366, Christian Rahn, 63, D, 185, Left, 1, 61, 69, 64, 65, 67, 64, , , , , ,
3665, Benjamin Nivet, 74, M, 178, Right, 1, 50, 72, 71, 72, 56, 55, , , , , ,
36659, Julio Arca, 70, M, 175, Left, 0, 58, 66, 72, 71, 64, 67, , , , , ,
36792, Ian Murray, 64, D, 183, Left, 0, 58, 37, 63, 59, 66, 62, , , , , ,
3721, Nenad Džodić, 66, D, 188, Right, 0, 40, 41, 59, 36, 63, 67, , , , , ,
37312, Youl Mawéné, 63, D, 186, Right, 0, 52, 29, 55, 56, 67, 57, , , , , ,
37626, Peter Vagenas, 62, M, 173, Right, 0, 61, 49, 56, 57, 62, 64, , , , , ,
3765, Gaspar, 68, D, 191, Right, 0, 46, 33, 46, 30, 73, 64, , , , , ,
3790, Nunes, 77, D, 185, Right, 0, 52, 49, 55, 51, 78, 75, , , , , ,
37929, Adin Brown, 60, GK, 195, Right, 1, , , , , , , 58, 64, 71, 60, 40, 67
3813, Mickaël Landreau, 80, GK, 184, Right, 1, , , , , , , 78, 76, 84, 82, 61, 78
38670, James Fowler, 65, M, 175, Right, 0, 62, 17, 60, 63, 67, 75, , , , , ,
38836, Jon Conway, 62, GK, 198, Right, 1, , , , , , , 61, 62, 69, 61, 25, 64
39045, Danny Califf, 65, D, 185, Right, 0, 37, 39, 45, 39, 73, 70, , , , , ,
3912, Louis Saha, 79, A, 185, Left, 1, 79, 80, 55, 77, 60, 77, , , , , ,
39386, DaMarcus Beasley, 68, M, 170, Left, 1, 93, 63, 62, 71, 50, 61, , , , , ,
39630, Scott Severin, 64, D, 180, Right, 1, 60, 60, 58, 55, 68, 76, , , , , ,
3974, Moreira, 72, GK, 185, Right, 1, , , , , , , 73, 75, 67, 71, 54, 73
39943, Ji Sung Park, 82, M, 175, Right, 0, 79, 70, 74, 84, 53, 57, , , , , ,
4001, César, 77, GK, 185, Right, 0, , , , , , , 77, 76, 75, 74, 53, 87
4006, Miguel, 75, D, 179, Right, 0, 75, 60, 72, 71, 78, 63, , , , , ,
40702, Edmilson, 68, M, 186, Right, 0, 39, 65, 67, 59, 68, 67, , , , , ,
40805, Carlos Bocanegra, 73, D, 183, Left, 1, 44, 45, 59, 56, 76, 80, , , , , ,
4083, Petit, 74, M, 176, Right, 0, 46, 69, 71, 63, 73, 65, , , , , ,
4086, Ricardo Rocha, 68, D, 183, Right, 0, 53, 48, 56, 48, 70, 70, , , , , ,
40863, Matias Concha, 69, D, 180, Right, 0, 66, 55, 65, 69, 71, 66, , , , , ,
40898, Sidney Govou, 77, A, 177, Right, 0, 77, 77, 74, 75, 53, 69, , , , , ,
40900, Souleymane Diawara, 80, D, 187, Right, 1, 59, 44, 58, 46, 82, 78, , , , , ,
4096, Roger, 75, M, 171, Left, 0, 59, 73, 79, 80, 51, 49, , , , , ,
40960, André Luiz, 64, M, 183, Left, 1, 46, 64, 68, 62, 68, 68, , , , , ,
4098, Tiago, 79, M, 183, Right, 0, 63, 70, 76, 74, 72, 75, , , , , ,
40988, Zdeněk Grygera, 72, D, 185, Right, 0, 56, 57, 64, 55, 74, 66, , , , , ,
41, Iniesta, 91, M, 170, Right, 1, 78, 72, 90, 91, 65, 55, , , , , ,
4105, Hakan Yakin, 73, M, 181, Left, 1, 50, 73, 68, 69, 56, 61, , , , , ,
4111, Richard Dunne, 78, D, 188, Right, 1, 54, 40, 38, 33, 81, 78, , , , , ,
4114, Arek Radomski, 64, D, 177, Right, 0, 57, 53, 59, 50, 62, 64, , , , , ,
41196, Álvaro Santos, 64, A, 181, Right, 0, 57, 60, 44, 57, 50, 58, , , , , ,
41223, Chris Riggott, 67, D, 183, Right, 0, 61, 39, 43, 44, 67, 75, , , , , ,
41233, Shola Ameobi, 71, A, 191, Right, 0, 67, 66, 44, 72, 57, 74, , , , , ,
41236, Zlatan Ibrahimović, 88, A, 195, Right, 1, 79, 89, 78, 87, 65, 82, , , , , ,
41270, Martin Retov, 69, M, 178, Right, 0, 56, 62, 66, 64, 70, 54, , , , , ,
41378, Per Krøldrup, 76, D, 194, Right, 1, 52, 48, 60, 39, 80, 79, , , , , ,
41621, Reinaldo, 70, A, 182, Right, 1, 65, 70, 63, 72, 55, 78, , , , , ,
41634, Lionel Mathis, 66, M, 174, Right, 0, 62, 54, 69, 59, 63, 60, , , , , ,
41635, Philippe Mexès, 81, D, 187, Right, 1, 69, 50, 62, 58, 81, 83, , , , , ,
41674, Sylvain Armand, 74, D, 182, Left, 1, 65, 60, 74, 69, 75, 71, , , , , ,
41705, Grégory Leca, 71, D, 183, Left, 1, 31, 57, 68, 56, 76, 66, , , , , ,
41725, Matthieu Delpierre, 76, D, 193, Right, 1, 66, 47, 67, 41, 78, 71, , , , , ,
41734, Benoît Cheyrou, 80, M, 182, Left, 1, 67, 76, 83, 75, 77, 75, , , , , ,
41745, Abdoulaye Méité, 68, D, 185, Right, 0, 41, 42, 49, 37, 70, 76, , , , , ,
41824, Julien Escudé, 77, D, 183, Left, 0, 51, 47, 58, 60, 77, 72, , , , , ,
41835, Gaël Danic, 74, A, 176, Left, 1, 81, 68, 73, 75, 50, 54, , , , , ,
41874, Benoît Pedretti, 80, M, 177, Right, 1, 59, 71, 81, 74, 74, 66, , , , , ,
4190, Gary Naysmith, 64, D, 178, Left, 0, 65, 56, 58, 55, 65, 69, , , , , ,
4202, Gennaro Gattuso, 78, M, 177, Right, 1, 59, 52, 68, 61, 81, 60, , , , , ,
4205, Nuno Gomes, 75, A, 179, Right, 0, 54, 71, 72, 71, 57, 74, , , , , ,
4231, Rivaldo, 75, M, 186, Left, 0, 42, 73, 77, 74, 48, 52, , , , , ,
4238, Danny Higginbotham, 72, D, 185, Left, 1, 60, 50, 62, 53, 77, 73, , , , , ,
4240, Colin Healy, 63, M, 180, Right, 0, 52, 57, 60, 56, 55, 64, , , , , ,
42521, Andreas Ivanschitz, 76, M, 184, Left, 0, 48, 77, 73, 71, 56, 62, , , , , ,
4257, Matt Oakley, 64, M, 178, Right, 1, 51, 62, 69, 61, 64, 65, , , , , ,
42570, Imre Szabics, 70, A, 180, Right, 0, 75, 68, 58, 69, 55, 72, , , , , ,
43020, Barry Ferguson, 73, M, 178, Right, 1, 54, 67, 78, 69, 72, 63, , , , , ,
432, Stefani Miglioranzi, 63, D, 185, Right, 0, 47, 55, 57, 62, 66, 63, , , , , ,
4323, Paul Gallacher, 65, GK, 183, Right, 0, , , , , , , 64, 66, 56, 66, 46, 67
4394, Tommy Miller, 63, M, 185, Right, 1, 63, 62, 65, 65, 61, 52, , , , , ,
4421, Steven McGarry, 58, M, 178, Right, 0, 55, 58, 54, 63, 56, 60, , , , , ,
44414, Steven Thompson, 68, A, 188, Right, 0, 52, 65, 52, 63, 54, 70, , , , , ,
44886, Sean Hessey, 58, D, 178, Left, 0, 53, 26, 35, 36, 61, 69, , , , , ,
44960, Nils-Eric Johansson, 63, D, 187, Left, 1, 44, 35, 51, 40, 71, 73, , , , , ,
44985, Anders Møller Christensen, 69, D, 187, Right, 0, 36, 34, 48, 41, 70, 69, , , , , ,
44991, Kevin McNaughton, 69, D, 178, Right, 0, 78, 52, 69, 60, 65, 66, , , , , ,
450, Darius Vassell, 69, A, 170, Right, 1, 83, 68, 58, 72, 49, 67, , , , , ,
45032, Cláudio Caçapa, 71, D, 180, Right, 0, 32, 43, 59, 61, 71, 75, , , , , ,
45062, Gaël Givet, 75, D, 181, Left, 0, 55, 33, 59, 51, 73, 80, , , , , ,
45067, Ahmed Madouni, 66, D, 192, Right, 0, 42, 41, 53, 53, 73, 54, , , , , ,
45073, Keith Lasley, 65, M, 173, Right, 0, 68, 47, 64, 64, 72, 76, , , , , ,
45080, Antonio Bocchetti, 62, D, 183, Left, 0, 65, 41, 55, 53, 65, 66, , , , , ,
45083, Steve von Bergen, 73, D, 183, Right, 0, 73, 36, 59, 43, 74, 74, , , , , ,
45098, Gary Caldwell, 74, D, 180, Right, 1, 54, 28, 63, 61, 74, 83, , , , , ,
45104, Morten Rasmussen, 68, A, 185, Right, 0, 67, 66, 50, 54, 50, 70, , , , , ,
45110, Jan Gunnar Solli, 72, D, 183, Right, 0, 72, 67, 70, 70, 75, 74, , , , , ,
45119, Mikel Arteta, 82, M, 175, Right, 1, 66, 81, 85, 84, 67, 69, , , , , ,
45129, Daniele Cacia, 69, A, 183, Right, 0, 68, 66, 53, 57, 53, 76, , , , , ,
45139, Jonas De Roeck, 68, D, 187, Right, 0, 54, 49, 61, 47, 71, 68, , , , , ,
4514, Christian Brocchi, 75, M, 171, Right, 0, 64, 66, 76, 69, 72, 64, , , , , ,
45143, Tony Sergeant, 65, M, 182, Right, 0, 43, 63, 63, 58, 56, 61, , , , , ,
45162, Mark Brown, 61, GK, 185, Right, 0, , , , , , , 61, 64, 52, 61, 34, 61
45167, Koen Daerden, 65, M, 191, Left, 0, 57, 66, 66, 59, 70, 64, , , , , ,
45186, Joaquín, 81, A, 179, Right, 1, 77, 75, 79, 87, 48, 50, , , , , ,
45194, Gabilondo, 73, M, 185, Left, 1, 61, 73, 79, 71, 54, 53, , , , , ,
45197, Xabi Alonso, 86, M, 183, Right, 1, 61, 78, 86, 69, 80, 68, , , , , ,
4520, Luke Chadwick, 66, M, 180, Right, 0, 73, 50, 59, 69, 55, 62, , , , , ,
45202, Martin Jiránek, 74, D, 190, Right, 1, 74, 56, 68, 58, 77, 78, , , , , ,
45208, Grégory Dufer, 66, M, 176, Right, 0, 67, 70, 65, 67, 46, 51, , , , , ,
45226, Dwayne De Rosario, 75, M, 175, Right, 0, 68, 76, 69, 72, 61, 64, , , , , ,
45269, Thierno Bah, 55, M, 175, Right, 0, 64, 51, 56, 62, 59, 69, , , , , ,
45326, Christian Kalvenes, 63, D, 182, Left, 0, 65, 40, 55, 28, 69, 72, , , , , ,
45328, Alexander Ødegaard, 63, A, 179, Right, 1, 77, 58, 53, 65, 46, 48, , , , , ,
45342, Patrick Zoundi, 64, M, 175, Right, 1, 91, 47, 52, 68, 39, 52, , , , , ,
45359, André Muri, 68, D, 192, Right, 0, 67, 37, 49, 59, 71, 75, , , , , ,
45362, Mustapha Oussalah, 66, M, 179, Left, 0, 71, 62, 63, 67, 63, 58, , , , , ,
45435, Rafik Saïfi, 60, A, 178, Right, 1, 55, 59, 62, 72, 44, 60, , , , , ,
45437, Thomas Manfredini, 73, D, 182, Left, 0, 56, 53, 58, 47, 75, 73, , , , , ,
45453, Jef Delen, 62, D, 176, Left, 0, 62, 58, 62, 57, 55, 58, , , , , ,
45455, Kevin Vandenbergh, 68, A, 180, Right, 0, 55, 68, 48, 66, 42, 66, , , , , ,
45462, Marco Cassetti, 74, D, 187, Right, 1, 72, 58, 72, 68, 75, 67, , , , , ,
45472, Aliaksandr Hleb, 78, M, 185, Right, 0, 70, 67, 78, 82, 49, 51, , , , , ,
45473, Christian Tiffert, 76, M, 183, Right, 0, 71, 74, 78, 75, 71, 61, , , , , ,
45475, Paul Freier, 71, M, 180, Right, 0, 78, 65, 69, 73, 63, 54, , , , , ,
45480, Arkadiusz Onyszko, 57, GK, 186, Right, 0, , , , , , , 56, 50, 62, 51, 38, 69
45490, Calleja, 68, M, 171, Left, 0, 65, 66, 68, 72, 64, 57, , , , , ,
45493, Ragnvald Soma, 68, D, 189, Left, 0, 56, 52, 51, 46, 72, 74, , , , , ,
45501, Tim Smolders, 68, M, 191, Right, 0, 37, 68, 68, 62, 67, 63, , , , , ,
45504, Mladen Petrić, 81, A, 184, Left, 1, 66, 84, 70, 77, 54, 78, , , , , ,
45517, Ludovic Magnin, 66, D, 186, Left, 0, 62, 58, 69, 58, 67, 60, , , , , ,
45534, Mikael Antonsson, 73, D, 189, Right, 1, 62, 52, 65, 61, 74, 81, , , , , ,
45541, Jan Kristiansen, 65, M, 180, Left, 0, 64, 68, 59, 64, 60, 52, , , , , ,
45548, Tobias Hysén, 73, A, 180, Left, 1, 84, 69, 61, 62, 52, 72, , , , , ,
45552, Thomas Augustinussen, 68, M, 192, Right, 0, 58, 59, 57, 64, 71, 72, , , , , ,
4556, Cristiano Lucarelli, 75, A, 188, Right, 0, 48, 77, 60, 63, 59, 81, , , , , ,
45574, Rafael van der Vaart, 87, M, 176, Left, 1, 67, 84, 86, 83, 57, 59, , , , , ,
45587, Morten Skoubo, 68, A, 190, Right, 0, 67, 65, 62, 61, 57, 72, , , , , ,
45595, Daniele Bonera, 76, D, 183, Right, 0, 62, 48, 68, 62, 76, 76, , , , , ,
45601, Florent Malouda, 84, A, 181, Left, 1, 79, 79, 81, 85, 59, 62, , , , , ,
45605, Matteo Brighi, 74, M, 178, Right, 1, 70, 68, 74, 71, 72, 69, , , , , ,
45606, Michael Silberbauer, 72, M, 183, Right, 1, 73, 68, 72, 69, 70, 67, , , , , ,
45609, Daniel Bierofka, 69, M, 178, Right, 0, 74, 62, 64, 71, 54, 54, , , , , ,
45618, Gaby Mudingayi, 74, M, 180, Right, 1, 73, 60, 67, 62, 79, 68, , , , , ,
45655, Del Horno, 74, D, 183, Left, 1, 69, 62, 69, 70, 74, 79, , , , , ,
45656, Walter Pandiani, 75, A, 184, Right, 0, 64, 72, 58, 67, 60, 81, , , , , ,
45661, Raúl, 81, A, 180, Left, 0, 63, 76, 69, 82, 54, 71, , , , , ,
45674, Michaël Essien, 84, M, 177, Right, 1, 75, 78, 82, 79, 85, 80, , , , , ,
45702, Ivan Pelizzoli, 69, GK, 193, Right, 0, , , , , , , 68, 66, 66, 72, 47, 70
45707, Mohamed Zidan, 75, A, 172, Right, 0, 78, 74, 72, 84, 49, 62, , , , , ,
45708, Paul Scharner, 77, D, 191, Right, 0, 55, 60, 66, 59, 78, 81, , , , , ,
45717, Joachim Standfest, 65, D, 180, Right, 0, 69, 51, 59, 59, 64, 63, , , , , ,
45721, Thorben Marx, 70, M, 184, Right, 0, 55, 65, 70, 63, 71, 68, , , , , ,
45733, Fabio Grosso, 72, D, 190, Left, 1, 45, 72, 75, 67, 72, 61, , , , , ,
45754, Roberto Guana, 73, M, 178, Right, 0, 65, 61, 71, 66, 71, 63, , , , , ,
45760, Fernando Troyansky, 56, D, 178, Right, 0, 64, 32, 41, 56, 63, 59, , , , , ,
45763, Christian Poulsen, 75, M, 182, Right, 0, 48, 57, 69, 66, 74, 71, , , , , ,
45842, Jonas Olsson, 74, D, 193, Left, 1, 55, 56, 66, 50, 76, 72, , , , , ,
45874, Alexander Farnerud, 70, M, 184, Left, 0, 74, 65, 70, 69, 54, 60, , , , , ,
45880, Søren Larsen, 68, A, 194, Left, 1, 51, 66, 59, 62, 62, 67, , , , , ,
46014, Barry Robson, 67, M, 180, Left, 1, 61, 71, 72, 70, 67, 73, , , , , ,
46042, Juan, 80, D, 182, Right, 0, 60, 43, 57, 51, 79, 77, , , , , ,
46087, Eduardo Costa, 71, M, 186, Right, 0, 58, 59, 69, 65, 68, 65, , , , , ,
46102, Fábio Rochemback, 73, M, 183, Right, 1, 58, 74, 80, 71, 76, 66, , , , , ,
46154, Léo, 72, D, 166, Left, 1, 85, 65, 72, 78, 69, 60, , , , , ,
46160, Renato, 76, M, 177, Right, 0, 72, 74, 76, 75, 71, 78, , , , , ,
46167, Daniel Majstorović, 71, D, 190, Right, 1, 51, 38, 49, 52, 77, 68, , , , , ,
46175, Markus Rosenberg, 73, A, 185, Right, 1, 73, 73, 51, 69, 51, 75, , , , , ,
4626, Simone Del Nero, 71, A, 187, Right, 1, 65, 67, 68, 76, 57, 53, , , , , ,
4633, Hermann Hreiðarsson, 63, D, 190, Left, 1, 32, 38, 56, 52, 73, 75, , , , , ,
46577, Tomáš Jun, 72, A, 178, Right, 1, 78, 70, 58, 71, 49, 70, , , , , ,
46590, Christopher Samba, 79, D, 196, Right, 1, 54, 47, 45, 41, 84, 72, , , , , ,
4667, Morgan De Sanctis, 83, GK, 190, Right, 1, , , , , , , 82, 82, 71, 84, 40, 85
46689, Marcin Baszczyński, 64, D, 182, Right, 1, 75, 52, 62, 65, 65, 60, , , , , ,
46730, Santino Quaranta, 64, M, 183, Right, 1, 74, 63, 60, 66, 51, 66, , , , , ,
46736, Emiliano Moretti, 72, D, 183, Left, 1, 66, 48, 67, 53, 76, 74, , , , , ,
46746, Brian Mullan, 67, M, 173, Right, 0, 77, 61, 62, 66, 62, 56, , , , , ,
46797, Eddie Robinson, 64, D, 185, Right, 0, 33, 35, 48, 43, 68, 66, , , , , ,
46807, Paolo Castellini, 68, D, 184, Left, 0, 70, 47, 65, 64, 70, 62, , , , , ,
46815, Brede Hangeland, 81, D, 195, Right, 1, 60, 53, 58, 46, 86, 66, , , , , ,
46826, Hanno Balitsch, 75, M, 181, Right, 0, 61, 60, 70, 61, 76, 74, , , , , ,
46829, Jesper Mikkelsen, 62, M, 183, Left, 0, 44, 41, 50, 44, 66, 65, , , , , ,
46857, Morten Gamst Pedersen, 78, M, 183, Left, 0, 70, 79, 79, 77, 66, 72, , , , , ,
4695, Andy O'Brien, 69, D, 191, Right, 0, 54, 31, 56, 41, 70, 74, , , , , ,
46997, Garry O'Connor, 70, A, 186, Right, 0, 74, 65, 53, 66, 60, 74, , , , , ,
47014, Hans Cornelis, 67, D, 182, Right, 0, 67, 60, 66, 63, 65, 62, , , , , ,
47092, Joey Didulica, 69, GK, 191, Right, 0, , , , , , , 70, 67, 65, 67, 60, 70
47096, Grégory Tafforeau, 67, D, 175, Left, 0, 56, 56, 68, 63, 67, 67, , , , , ,
47099, Kristofer Hæstad, 66, M, 172, Right, 0, 73, 57, 56, 62, 69, 67, , , , , ,
47131, Fernando Meira, 76, D, 190, Right, 0, 48, 43, 65, 55, 79, 76, , , , , ,
47186, Edson Buddle, 72, A, 185, Right, 1, 71, 71, 55, 72, 57, 75, , , , , ,
47189, Aaron Mokoena, 70, M, 183, Right, 0, 60, 43, 58, 63, 71, 75, , , , , ,
47201, Silvio Proto, 73, GK, 187, Right, 1, , , , , , , 82, 67, 65, 81, 64, 64
4724, Nicola Legrottaglie, 76, D, 185, Right, 0, 55, 46, 60, 58, 76, 78, , , , , ,
4731, Simone Perrotta, 76, M, 179, Right, 0, 75, 71, 75, 71, 73, 73, , , , , ,
4732, Jérémie Bréchet, 73, D, 186, Left, 0, 43, 54, 61, 54, 74, 73, , , , , ,
47390, Gilberto Silva, 76, M, 184, Right, 0, 52, 52, 65, 59, 78, 66, , , , , ,
47458, Leandro, 68, D, 167, Left, 1, 71, 61, 77, 75, 64, 49, , , , , ,
47483, Valdo, 75, M, 184, Right, 0, 79, 67, 72, 77, 49, 57, , , , , ,
47529, Luciano, 71, GK, 174, Right, 1, , , , , , , 75, 60, 70, 80, 65, 68
47608, Aranzubia, 77, GK, 184, Right, 0, , , , , , , 78, 69, 78, 82, 62, 80
47662, Gernot Plassnegger, 60, D, 179, Right, 0, 67, 47, 59, 58, 61, 64, , , , , ,
47680, Mario Raimondi, 63, M, 185, Left, 0, 64, 62, 62, 62, 58, 52, , , , , ,
47688, Milaim Rama, 60, A, 185, Right, 0, 32, 58, 47, 56, 51, 55, , , , , ,
47691, Marc Schneider, 63, D, 180, Left, 1, 54, 56, 71, 60, 63, 67, , , , , ,
47699, Davide Taini, 60, GK, 190, Right, 0, , , , , , , 67, 56, 58, 66, 42, 52
47706, Peter Hlinka, 67, M, 191, Right, 0, 62, 59, 59, 64, 72, 74, , , , , ,
4772, Kevin Betsy, 61, M, 185, Right, 1, 82, 47, 54, 66, 44, 47, , , , , ,
47853, Saša Papac, 72, D, 185, Left, 0, 72, 36, 69, 66, 74, 69, , , , , ,
47854, Roland Bättig, 65, M, 180, Right, 0, 64, 56, 58, 55, 67, 64, , , , , ,
47860, Kader Mangane, 76, D, 191, Right, 1, 59, 61, 62, 50, 81, 78, , , , , ,
4789, Matteo Guardalben, 64, GK, 188, Right, 1, , , , , , , 61, 63, 55, 65, 50, 68
47903, Raphael Schäfer, 76, GK, 190, Right, 0, , , , , , , 81, 71, 64, 82, 31, 73
47925, Markus Katzer, 63, D, 186, Left, 0, 65, 36, 63, 59, 68, 60, , , , , ,
47961, Mauro Lustrinelli, 66, A, 173, Right, 0, 57, 65, 52, 62, 53, 65, , , , , ,
47977, Goran Obradovic, 63, M, 188, Right, 1, 45, 69, 66, 63, 56, 56, , , , , ,
47986, Kasper Jensen, 62, GK, 193, Right, 1, , , , , , , 69, 65, 56, 58, 61, 57
48023, Thomas Pichlmann, 60, A, 188, Right, 0, 49, 59, 42, 40, 53, 65, , , , , ,
4806, Cédric Barbosa, 66, M, 179, Right, 0, 51, 65, 73, 67, 65, 64, , , , , ,
48098, Silvan Aegerter, 65, M, 180, Left, 0, 62, 64, 66, 63, 67, 65, , , , , ,
4832, Marco Marchionni, 74, M, 175, Right, 1, 80, 69, 71, 78, 56, 57, , , , , ,
4858, Edouard Cissé, 73, M, 186, Right, 0, 57, 63, 69, 64, 74, 75, , , , , ,
4867, Yoann Lachor, 66, D, 187, Left, 0, 31, 51, 65, 56, 66, 69, , , , , ,
48717, Júlio César, 85, GK, 186, Left, 1, , , , , , , 85, 82, 75, 85, 59, 84
48745, Fabricio Coloccini, 79, D, 183, Right, 1, 64, 56, 70, 66, 78, 81, , , , , ,
48752, Lincoln, 74, M, 175, Right, 1, 60, 73, 77, 75, 51, 52, , , , , ,
48753, Aníbal Matellán, 68, D, 181, Left, 0, 52, 46, 52, 53, 73, 70, , , , , ,
48757, Puñal, 73, M, 179, Right, 1, 53, 67, 73, 66, 72, 56, , , , , ,
48779, Cory Gibbs, 63, D, 190, Left, 0, 47, 46, 49, 49, 66, 64, , , , , ,
48788, Peragón, 69, A, 169, Left, 0, 71, 65, 53, 69, 50, 57, , , , , ,
48826, Rubén Olivera, 74, A, 184, Right, 1, 75, 71, 68, 76, 58, 67, , , , , ,
48940, Petr Čech, 85, GK, 196, Left, 1, , , , , , , 86, 80, 76, 88, 45, 86
49000, Allan McGregor, 76, GK, 183, Right, 0, , , , , , , 76, 77, 67, 78, 33, 79
49012, Kevin Kuranyi, 81, A, 190, Right, 1, 80, 75, 62, 70, 63, 81, , , , , ,
49025, Marius Stankevicius, 73, D, 189, Right, 1, 64, 67, 70, 60, 77, 76, , , , , ,
49026, Andrea Caracciolo, 75, A, 194, Right, 1, 63, 68, 52, 62, 60, 83, , , , , ,
49031, Stefano Sorrentino, 77, GK, 186, Right, 0, , , , , , , 76, 75, 70, 81, 57, 80
49036, Shaun Maloney, 70, M, 170, Right, 0, 80, 67, 66, 72, 53, 66, , , , , ,
