Temperature,DewPoint,Pressure,Date
57.9,53.6,1.0,20101027 07:00
60.8,55.1,1.0,20101027 08:00
64.2,55.9,1.0,20101027 09:00
67.8,56.0,1.0,20101027 10:00
71.0,55.8,1.0,20101027 11:00
73.0,55.3,1.0,20101027 12:00
74.8,54.9,1.0,20101027 13:00
75.7,54.3,1.0,20101027 14:00
76.2,53.9,1.0,20101027 15:00
75.9,53.7,1.0,20101027 16:00
74.3,53.9,1.0,20101027 17:00
70.4,54.0,1.0,20101027 18:00
66.6,54.7,1.0,20101027 19:00
64.8,54.9,1.0,20101027 20:00
63.3,54.9,1.0,20101027 21:00
62.5,55.2,1.0,20101027 22:00
61.5,55.1,1.0,20101027 23:00
61.2,54.6,1.0,20101028 00:00
59.8,54.4,1.0,20101028 01:00
59.0,54.2,1.0,20101028 02:00
58.4,53.7,1.0,20101028 03:00
57.9,53.4,1.0,20101028 04:00
57.5,53.2,1.0,20101028 05:00
58.1,53.6,1.0,20101028 06:00
57.5,53.3,1.0,20101028 07:00
60.4,54.7,1.0,20101028 08:00
63.7,55.5,1.0,20101028 09:00
67.3,55.6,1.0,20101028 10:00
70.5,55.4,1.0,20101028 11:00
72.5,54.9,1.0,20101028 12:00
74.2,54.5,1.0,20101028 13:00
75.2,53.9,1.0,20101028 14:00
75.7,53.5,1.0,20101028 15:00
75.4,53.2,1.0,20101028 16:00
73.7,53.5,1.0,20101028 17:00
69.9,53.7,1.0,20101028 18:00
66.1,54.4,1.0,20101028 19:00
64.4,54.6,1.0,20101028 20:00
62.9,54.6,1.0,20101028 21:00
62.1,54.9,1.0,20101028 22:00
61.1,54.7,1.0,20101028 23:00
60.8,54.2,1.0,20101029 00:00
59.3,54.0,1.0,20101029 01:00
58.6,53.8,1.0,20101029 02:00
58.0,53.3,1.0,20101029 03:00
57.6,53.1,1.0,20101029 04:00
57.2,52.9,1.0,20101029 05:00
57.8,53.2,1.0,20101029 06:00
57.2,52.9,1.0,20101029 07:00
60.0,54.3,1.0,20101029 08:00
63.4,55.1,1.0,20101029 09:00
67.0,55.1,1.0,20101029 10:00
70.1,54.8,1.0,20101029 11:00
72.2,54.4,1.0,20101029 12:00
73.9,54.0,1.0,20101029 13:00
74.9,53.3,1.0,20101029 14:00
75.4,53.0,1.0,20101029 15:00
75.0,52.7,1.0,20101029 16:00
73.5,53.0,1.0,20101029 17:00
69.6,53.3,1.0,20101029 18:00
65.8,54.0,1.0,20101029 19:00
64.0,54.2,1.0,20101029 20:00
62.5,54.2,1.0,20101029 21:00
61.7,54.4,1.0,20101029 22:00
60.7,54.2,1.0,20101029 23:00
60.3,53.7,1.0,20101030 00:00
58.8,53.5,1.0,20101030 01:00
58.1,53.2,1.0,20101030 02:00
57.6,52.9,1.0,20101030 03:00
57.2,52.6,1.0,20101030 04:00
56.8,52.4,1.0,20101030 05:00
57.2,52.5,1.0,20101030 06:00
56.6,52.2,1.0,20101030 07:00
59.5,53.7,1.0,20101030 08:00
62.9,54.4,1.0,20101030 09:00
66.6,54.4,1.0,20101030 10:00
69.8,54.1,1.0,20101030 11:00
71.9,53.7,1.0,20101030 12:00
73.6,53.2,1.0,20101030 13:00
74.7,52.7,1.0,20101030 14:00
75.1,52.3,1.0,20101030 15:00
74.8,52.1,1.0,20101030 16:00
73.2,52.4,1.0,20101030 17:00
69.4,52.8,1.0,20101030 18:00
65.4,53.6,1.0,20101030 19:00
63.6,53.9,1.0,20101030 20:00
62.2,53.8,1.0,20101030 21:00
61.4,54.0,1.0,20101030 22:00
60.3,53.9,1.0,20101030 23:00
60.0,53.3,1.0,20101031 00:00
58.4,53.1,1.0,20101031 01:00
57.7,52.8,1.0,20101031 02:00
57.2,52.4,1.0,20101031 03:00
56.8,52.2,1.0,20101031 04:00
56.4,52.0,1.0,20101031 05:00
56.9,52.1,1.0,20101031 06:00
56.3,51.9,1.0,20101031 07:00
59.1,53.4,1.0,20101031 08:00
62.5,54.0,1.0,20101031 09:00
66.3,54.1,1.0,20101031 10:00
69.5,53.8,1.0,20101031 11:00
71.7,53.5,1.0,20101031 12:00
73.4,53.1,1.0,20101031 13:00
74.4,52.6,1.0,20101031 14:00
74.8,52.2,1.0,20101031 15:00
74.5,52.0,1.0,20101031 16:00
72.9,52.3,1.0,20101031 17:00
69.1,52.8,1.0,20101031 18:00
65.2,53.5,1.0,20101031 19:00
63.4,53.8,1.0,20101031 20:00
62.0,53.7,1.0,20101031 21:00
61.2,53.9,1.0,20101031 22:00
60.2,53.8,1.0,20101031 23:00
59.8,53.2,1.0,20101101 00:00
58.2,53.0,1.0,20101101 01:00
57.5,52.7,1.0,20101101 02:00
56.9,52.3,1.0,20101101 03:00
56.6,52.1,1.0,20101101 04:00
56.2,51.9,1.0,20101101 05:00
56.7,52.1,1.0,20101101 06:00
56.1,51.9,1.0,20101101 07:00
58.8,53.3,1.0,20101101 08:00
62.2,54.0,1.0,20101101 09:00
66.0,54.1,1.0,20101101 10:00
69.2,53.9,1.0,20101101 11:00
71.4,53.6,1.0,20101101 12:00
73.0,53.1,1.0,20101101 13:00
74.1,52.6,1.0,20101101 14:00
74.5,52.3,1.0,20101101 15:00
74.1,52.1,1.0,20101101 16:00
72.6,52.4,1.0,20101101 17:00
68.8,52.9,1.0,20101101 18:00
64.9,53.5,1.0,20101101 19:00
63.2,53.7,1.0,20101101 20:00
61.8,53.6,1.0,20101101 21:00
61.0,53.9,1.0,20101101 22:00
60.1,53.7,1.0,20101101 23:00
59.7,53.2,1.0,20101102 00:00
58.1,52.9,1.0,20101102 01:00
57.4,52.6,1.0,20101102 02:00
56.9,52.2,1.0,20101102 03:00
56.6,52.0,1.0,20101102 04:00
56.2,51.8,1.0,20101102 05:00
56.7,52.0,1.0,20101102 06:00
56.1,51.8,1.0,20101102 07:00
58.7,53.2,1.0,20101102 08:00
62.0,53.9,1.0,20101102 09:00
65.7,54.0,1.0,20101102 10:00
68.9,53.7,1.0,20101102 11:00
71.2,53.4,1.0,20101102 12:00
72.7,52.9,1.0,20101102 13:00
73.7,52.4,1.0,20101102 14:00
74.1,52.1,1.0,20101102 15:00
73.8,52.0,1.0,20101102 16:00
72.3,52.2,1.0,20101102 17:00
68.6,52.8,1.0,20101102 18:00
64.7,53.3,1.0,20101102 19:00
63.0,53.5,1.0,20101102 20:00
61.6,53.4,1.0,20101102 21:00
60.9,53.7,1.0,20101102 22:00
60.0,53.5,1.0,20101102 23:00
59.7,53.1,1.0,20101103 00:00
58.0,52.7,1.0,20101103 01:00
57.4,52.4,1.0,20101103 02:00
56.8,52.0,1.0,20101103 03:00
56.5,51.8,1.0,20101103 04:00
56.1,51.5,1.0,20101103 05:00
56.6,51.5,1.0,20101103 06:00
55.9,51.3,1.0,20101103 07:00
58.4,52.8,1.0,20101103 08:00
61.8,53.5,1.0,20101103 09:00
65.3,53.7,1.0,20101103 10:00
68.7,53.5,1.0,20101103 11:00
70.9,53.2,1.0,20101103 12:00
72.4,52.6,1.0,20101103 13:00
73.5,52.3,1.0,20101103 14:00
73.8,51.9,1.0,20101103 15:00
73.6,51.8,1.0,20101103 16:00
72.0,52.0,1.0,20101103 17:00
68.3,52.6,1.0,20101103 18:00
64.5,53.1,1.0,20101103 19:00
62.8,53.3,1.0,20101103 20:00
61.4,53.1,1.0,20101103 21:00
60.7,53.3,1.0,20101103 22:00
59.7,53.2,1.0,20101103 23:00
59.4,52.8,1.0,20101104 00:00
57.7,52.5,1.0,20101104 01:00
57.1,52.2,1.0,20101104 02:00
56.5,51.8,1.0,20101104 03:00
56.2,51.5,1.0,20101104 04:00
55.8,51.2,1.0,20101104 05:00
56.2,51.2,1.0,20101104 06:00
55.5,51.0,1.0,20101104 07:00
58.1,52.5,1.0,20101104 08:00
61.3,53.2,1.0,20101104 09:00
64.9,53.4,1.0,20101104 10:00
68.2,53.2,1.0,20101104 11:00
70.4,53.0,1.0,20101104 12:00
72.0,52.4,1.0,20101104 13:00
73.1,52.0,1.0,20101104 14:00
73.5,51.7,1.0,20101104 15:00
73.2,51.6,1.0,20101104 16:00
71.7,51.9,1.0,20101104 17:00
67.9,52.5,1.0,20101104 18:00
64.2,53.0,1.0,20101104 19:00
62.5,53.2,1.0,20101104 20:00
61.2,53.0,1.0,20101104 21:00
60.4,53.2,1.0,20101104 22:00
59.5,53.0,1.0,20101104 23:00
59.1,52.8,1.0,20101105 00:00
57.5,52.4,1.0,20101105 01:00
56.9,52.1,1.0,20101105 02:00
56.3,51.7,1.0,20101105 03:00
56.0,51.4,1.0,20101105 04:00
55.6,51.1,1.0,20101105 05:00
56.0,51.0,1.0,20101105 06:00
55.4,50.9,1.0,20101105 07:00
57.8,52.3,1.0,20101105 08:00
61.0,53.1,1.0,20101105 09:00
64.5,53.3,1.0,20101105 10:00
67.8,53.1,1.0,20101105 11:00
70.0,52.8,1.0,20101105 12:00
71.6,52.3,1.0,20101105 13:00
72.7,51.9,1.0,20101105 14:00
73.0,51.6,1.0,20101105 15:00
72.7,51.5,1.0,20101105 16:00
71.2,51.6,1.0,20101105 17:00
67.5,52.2,1.0,20101105 18:00
63.8,52.7,1.0,20101105 19:00
62.2,52.9,1.0,20101105 20:00
60.8,52.8,1.0,20101105 21:00
60.1,52.9,1.0,20101105 22:00
59.1,52.6,1.0,20101105 23:00
58.8,52.4,1.0,20101106 00:00
57.2,51.9,1.0,20101106 01:00
56.5,51.6,1.0,20101106 02:00
56.0,51.2,1.0,20101106 03:00
55.6,50.8,1.0,20101106 04:00
55.3,50.6,1.0,20101106 05:00
55.7,50.6,1.0,20101106 06:00
55.0,50.4,1.0,20101106 07:00
57.3,51.8,1.0,20101106 08:00
60.6,52.6,1.0,20101106 09:00
64.1,52.8,1.0,20101106 10:00
67.3,52.6,1.0,20101106 11:00
69.6,52.4,1.0,20101106 12:00
71.2,51.9,1.0,20101106 13:00
72.4,51.6,1.0,20101106 14:00
72.7,51.2,1.0,20101106 15:00
72.4,51.1,1.0,20101106 16:00
70.9,51.3,1.0,20101106 17:00
67.2,51.9,1.0,20101106 18:00
63.5,52.4,1.0,20101106 19:00
61.9,52.6,1.0,20101106 20:00
60.5,52.5,1.0,20101106 21:00
59.8,52.6,1.0,20101106 22:00
58.9,52.3,1.0,20101106 23:00
58.5,52.0,1.0,20101107 00:00
56.9,51.6,1.0,20101107 01:00
56.3,51.3,1.0,20101107 02:00
55.8,50.9,1.0,20101107 03:00
55.5,50.7,1.0,20101107 04:00
55.1,50.3,1.0,20101107 05:00
55.4,50.2,1.0,20101107 06:00
54.8,50.1,1.0,20101107 07:00
57.0,51.4,1.0,20101107 08:00
60.4,52.3,1.0,20101107 09:00
63.9,52.6,1.0,20101107 10:00
67.2,52.4,1.0,20101107 11:00
69.5,52.2,1.0,20101107 12:00
71.2,51.7,1.0,20101107 13:00
72.3,51.4,1.0,20101107 14:00
72.6,51.1,1.0,20101107 15:00
72.3,50.9,1.0,20101107 16:00
70.7,51.1,1.0,20101107 17:00
67.1,51.7,1.0,20101107 18:00
63.5,52.2,1.0,20101107 19:00
61.8,52.4,1.0,20101107 20:00
60.4,52.3,1.0,20101107 21:00
59.7,52.3,1.0,20101107 22:00
58.9,52.0,1.0,20101107 23:00
58.5,51.8,1.0,20101108 00:00
56.9,51.4,1.0,20101108 01:00
56.3,51.0,1.0,20101108 02:00
55.8,50.7,1.0,20101108 03:00
55.6,50.4,1.0,20101108 04:00
55.2,50.1,1.0,20101108 05:00
55.3,49.9,1.0,20101108 06:00
54.8,49.9,1.0,20101108 07:00
56.8,51.0,1.0,20101108 08:00
60.1,51.8,1.0,20101108 09:00
63.6,52.1,1.0,20101108 10:00
66.8,52.0,1.0,20101108 11:00
69.2,51.7,1.0,20101108 12:00
70.8,51.2,1.0,20101108 13:00
71.9,50.9,1.0,20101108 14:00
72.3,50.6,1.0,20101108 15:00
71.9,50.5,1.0,20101108 16:00
70.3,50.5,1.0,20101108 17:00
66.7,51.1,1.0,20101108 18:00
63.1,51.7,1.0,20101108 19:00
61.4,51.8,1.0,20101108 20:00
60.1,51.7,1.0,20101108 21:00
59.3,51.7,1.0,20101108 22:00
58.5,51.4,1.0,20101108 23:00
58.1,51.2,1.0,20101109 00:00
56.6,50.8,1.0,20101109 01:00
56.0,50.4,1.0,20101109 02:00
55.6,50.1,1.0,20101109 03:00
55.3,49.8,1.0,20101109 04:00
54.8,49.5,1.0,20101109 05:00
55.0,49.3,1.0,20101109 06:00
54.4,49.3,1.0,20101109 07:00
56.4,50.4,1.0,20101109 08:00
59.8,51.3,1.0,20101109 09:00
63.1,51.5,1.0,20101109 10:00
66.3,51.4,1.0,20101109 11:00
68.6,51.2,1.0,20101109 12:00
70.3,50.7,1.0,20101109 13:00
71.4,50.4,1.0,20101109 14:00
71.8,50.1,1.0,20101109 15:00
71.4,50.0,1.0,20101109 16:00
69.8,49.9,1.0,20101109 17:00
66.1,50.5,1.0,20101109 18:00
62.7,51.1,1.0,20101109 19:00
60.9,51.2,1.0,20101109 20:00
59.6,51.2,1.0,20101109 21:00
58.8,51.2,1.0,20101109 22:00
58.0,50.9,1.0,20101109 23:00
57.7,50.7,1.0,20101110 00:00
56.2,50.4,1.0,20101110 01:00
55.6,50.0,1.0,20101110 02:00
55.1,49.6,1.0,20101110 03:00
54.8,49.4,1.0,20101110 04:00
54.4,49.1,1.0,20101110 05:00
54.6,48.9,1.0,20101110 06:00
54.0,48.8,1.0,20101110 07:00
56.0,50.1,1.0,20101110 08:00
59.4,50.9,1.0,20101110 09:00
62.8,51.2,1.0,20101110 10:00
65.9,51.1,1.0,20101110 11:00
68.3,50.9,1.0,20101110 12:00
70.1,50.6,1.0,20101110 13:00
71.2,50.2,1.0,20101110 14:00
71.6,50.0,1.0,20101110 15:00
71.3,49.9,1.0,20101110 16:00
69.7,49.9,1.0,20101110 17:00
66.0,50.4,1.0,20101110 18:00
62.6,51.0,1.0,20101110 19:00
60.8,51.1,1.0,20101110 20:00
59.6,51.0,1.0,20101110 21:00
58.7,51.1,1.0,20101110 22:00
58.0,50.8,1.0,20101110 23:00
57.8,50.7,1.0,20101111 00:00
56.3,50.4,1.0,20101111 01:00
55.7,50.0,1.0,20101111 02:00
55.2,49.7,1.0,20101111 03:00
54.9,49.4,1.0,20101111 04:00
54.5,49.2,1.0,20101111 05:00
54.7,49.0,1.0,20101111 06:00
54.1,49.0,1.0,20101111 07:00
56.0,50.1,1.0,20101111 08:00
59.4,51.0,1.0,20101111 09:00
62.8,51.3,1.0,20101111 10:00
65.9,51.2,1.0,20101111 11:00
68.4,51.1,1.0,20101111 12:00
70.1,50.8,1.0,20101111 13:00
71.3,50.5,1.0,20101111 14:00
71.7,50.3,1.0,20101111 15:00
71.3,50.1,1.0,20101111 16:00
69.7,50.1,1.0,20101111 17:00
66.1,50.6,1.0,20101111 18:00
62.6,51.1,1.0,20101111 19:00
60.9,51.2,1.0,20101111 20:00
59.6,51.1,1.0,20101111 21:00
58.8,51.1,1.0,20101111 22:00
58.0,50.9,1.0,20101111 23:00
57.8,50.7,1.0,20101112 00:00
56.3,50.4,1.0,20101112 01:00
55.7,50.1,1.0,20101112 02:00
55.2,49.8,1.0,20101112 03:00
54.9,49.4,1.0,20101112 04:00
54.6,49.2,1.0,20101112 05:00
54.9,49.1,1.0,20101112 06:00
54.2,49.0,1.0,20101112 07:00
56.1,50.2,1.0,20101112 08:00
59.4,51.1,1.0,20101112 09:00
62.8,51.4,1.0,20101112 10:00
65.9,51.3,1.0,20101112 11:00
68.4,51.2,1.0,20101112 12:00
70.0,50.7,1.0,20101112 13:00
71.1,50.4,1.0,20101112 14:00
71.6,50.2,1.0,20101112 15:00
71.2,50.1,1.0,20101112 16:00
69.6,49.9,1.0,20101112 17:00
65.8,50.4,1.0,20101112 18:00
62.4,50.8,1.0,20101112 19:00
60.6,50.8,1.0,20101112 20:00
59.3,50.7,1.0,20101112 21:00
58.5,50.7,1.0,20101112 22:00
57.8,50.6,1.0,20101112 23:00
57.6,50.4,1.0,20101113 00:00
56.1,50.1,1.0,20101113 01:00
55.5,49.7,1.0,20101113 02:00
55.0,49.4,1.0,20101113 03:00
54.6,49.1,1.0,20101113 04:00
54.3,48.9,1.0,20101113 05:00
54.7,48.8,1.0,20101113 06:00
53.9,48.7,1.0,20101113 07:00
55.7,49.8,1.0,20101113 08:00
59.2,50.8,1.0,20101113 09:00
62.4,51.1,1.0,20101113 10:00
65.6,51.1,1.0,20101113 11:00
68.0,50.9,1.0,20101113 12:00
69.6,50.4,1.0,20101113 13:00
70.8,50.1,1.0,20101113 14:00
71.3,49.9,1.0,20101113 15:00
70.9,49.7,1.0,20101113 16:00
69.2,49.5,1.0,20101113 17:00
65.5,50.0,1.0,20101113 18:00
62.0,50.5,1.0,20101113 19:00
60.2,50.4,1.0,20101113 20:00
59.0,50.3,1.0,20101113 21:00
58.1,50.3,1.0,20101113 22:00
57.4,50.1,1.0,20101113 23:00
57.4,50.0,1.0,20101114 00:00
55.9,49.7,1.0,20101114 01:00
55.2,49.3,1.0,20101114 02:00
54.7,49.0,1.0,20101114 03:00
54.3,48.7,1.0,20101114 04:00
54.1,48.6,1.0,20101114 05:00
54.5,48.7,1.0,20101114 06:00
53.7,48.4,1.0,20101114 07:00
55.4,49.6,1.0,20101114 08:00
58.9,50.6,1.0,20101114 09:00
62.2,51.0,1.0,20101114 10:00
65.3,50.9,1.0,20101114 11:00
67.8,50.8,1.0,20101114 12:00
69.4,50.4,1.0,20101114 13:00
70.5,50.1,1.0,20101114 14:00
71.1,49.9,1.0,20101114 15:00
70.7,49.7,1.0,20101114 16:00
69.0,49.5,1.0,20101114 17:00
65.3,49.9,1.0,20101114 18:00
62.0,50.4,1.0,20101114 19:00
60.1,50.3,1.0,20101114 20:00
58.8,50.2,1.0,20101114 21:00
58.0,50.2,1.0,20101114 22:00
57.3,50.0,1.0,20101114 23:00
57.2,49.9,1.0,20101115 00:00
55.9,49.6,1.0,20101115 01:00
55.2,49.2,1.0,20101115 02:00
54.7,48.9,1.0,20101115 03:00
54.3,48.6,1.0,20101115 04:00
54.0,48.5,1.0,20101115 05:00
54.4,48.6,1.0,20101115 06:00
53.6,48.3,1.0,20101115 07:00
55.3,49.5,1.0,20101115 08:00
58.8,50.6,1.0,20101115 09:00
62.1,50.9,1.0,20101115 10:00
65.2,50.9,1.0,20101115 11:00
67.7,50.8,1.0,20101115 12:00
69.4,50.4,1.0,20101115 13:00
70.5,50.0,1.0,20101115 14:00
71.0,49.9,1.0,20101115 15:00
70.6,49.7,1.0,20101115 16:00
68.9,49.5,1.0,20101115 17:00
65.1,49.9,1.0,20101115 18:00
61.9,50.3,1.0,20101115 19:00
60.1,50.2,1.0,20101115 20:00
58.8,50.1,1.0,20101115 21:00
57.9,50.0,1.0,20101115 22:00
57.4,50.0,1.0,20101115 23:00
57.2,49.8,1.0,20101116 00:00
55.9,49.6,1.0,20101116 01:00
55.3,49.2,1.0,20101116 02:00
54.8,48.9,1.0,20101116 03:00
54.3,48.6,1.0,20101116 04:00
54.0,48.4,1.0,20101116 05:00
54.4,48.5,1.0,20101116 06:00
53.5,48.1,1.0,20101116 07:00
55.1,49.2,1.0,20101116 08:00
58.6,50.3,1.0,20101116 09:00
61.9,50.6,1.0,20101116 10:00
65.0,50.7,1.0,20101116 11:00
67.4,50.5,1.0,20101116 12:00
69.2,50.1,1.0,20101116 13:00
70.2,49.7,1.0,20101116 14:00
70.8,49.4,1.0,20101116 15:00
70.4,49.2,1.0,20101116 16:00
68.6,49.0,1.0,20101116 17:00
64.9,49.3,1.0,20101116 18:00
61.7,49.8,1.0,20101116 19:00
59.8,49.6,1.0,20101116 20:00
58.5,49.5,1.0,20101116 21:00
57.6,49.5,1.0,20101116 22:00
57.0,49.4,1.0,20101116 23:00
56.9,49.2,1.0,20101117 00:00
55.5,49.0,1.0,20101117 01:00
54.8,48.6,1.0,20101117 02:00
54.3,48.2,1.0,20101117 03:00
53.9,47.9,1.0,20101117 04:00
53.5,47.7,1.0,20101117 05:00
53.8,47.8,1.0,20101117 06:00
53.0,47.4,1.0,20101117 07:00
54.5,48.5,1.0,20101117 08:00
58.1,49.6,1.0,20101117 09:00
61.4,49.9,1.0,20101117 10:00
64.5,50.0,1.0,20101117 11:00
67.0,49.8,1.0,20101117 12:00
68.7,49.4,1.0,20101117 13:00
69.8,49.1,1.0,20101117 14:00
70.4,48.8,1.0,20101117 15:00
69.9,48.5,1.0,20101117 16:00
68.1,48.3,1.0,20101117 17:00
64.3,48.7,1.0,20101117 18:00
61.1,49.2,1.0,20101117 19:00
59.2,49.1,1.0,20101117 20:00
58.0,49.0,1.0,20101117 21:00
57.0,48.9,1.0,20101117 22:00
56.5,48.9,1.0,20101117 23:00
56.3,48.7,1.0,20101118 00:00
55.0,48.6,1.0,20101118 01:00
54.3,48.2,1.0,20101118 02:00
53.8,47.8,1.0,20101118 03:00
53.5,47.7,1.0,20101118 04:00
53.1,47.5,1.0,20101118 05:00
53.5,47.6,1.0,20101118 06:00
52.7,47.3,1.0,20101118 07:00
54.1,48.3,1.0,20101118 08:00
57.7,49.4,1.0,20101118 09:00
61.1,49.7,1.0,20101118 10:00
64.2,49.6,1.0,20101118 11:00
66.6,49.4,1.0,20101118 12:00
68.4,49.1,1.0,20101118 13:00
69.4,48.8,1.0,20101118 14:00
69.9,48.4,1.0,20101118 15:00
69.4,48.2,1.0,20101118 16:00
67.7,48.1,1.0,20101118 17:00
63.9,48.5,1.0,20101118 18:00
60.7,48.9,1.0,20101118 19:00
58.8,48.8,1.0,20101118 20:00
57.7,48.9,1.0,20101118 21:00
56.8,48.8,1.0,20101118 22:00
56.3,48.8,1.0,20101118 23:00
56.2,48.6,1.0,20101119 00:00
54.9,48.5,1.0,20101119 01:00
54.3,48.1,1.0,20101119 02:00
53.8,47.8,1.0,20101119 03:00
53.4,47.6,1.0,20101119 04:00
53.1,47.6,1.0,20101119 05:00
53.6,47.7,1.0,20101119 06:00
52.7,47.3,1.0,20101119 07:00
54.0,48.1,1.0,20101119 08:00
57.6,49.3,1.0,20101119 09:00
60.9,49.6,1.0,20101119 10:00
64.0,49.6,1.0,20101119 11:00
66.4,49.4,1.0,20101119 12:00
68.3,49.2,1.0,20101119 13:00
69.2,48.9,1.0,20101119 14:00
69.8,48.5,1.0,20101119 15:00
69.3,48.3,1.0,20101119 16:00
67.6,48.2,1.0,20101119 17:00
63.7,48.4,1.0,20101119 18:00
60.5,48.8,1.0,20101119 19:00
58.5,48.6,1.0,20101119 20:00
57.5,48.7,1.0,20101119 21:00
56.6,48.5,1.0,20101119 22:00
56.1,48.5,1.0,20101119 23:00
56.0,48.2,1.0,20101120 00:00
54.7,48.1,1.0,20101120 01:00
54.0,47.8,1.0,20101120 02:00
53.6,47.5,1.0,20101120 03:00
53.2,47.3,1.0,20101120 04:00
52.9,47.3,1.0,20101120 05:00
53.4,47.4,1.0,20101120 06:00
52.5,47.0,1.0,20101120 07:00
53.8,47.8,1.0,20101120 08:00
57.3,49.0,1.0,20101120 09:00
60.6,49.2,1.0,20101120 10:00
63.7,49.1,1.0,20101120 11:00
66.1,48.8,1.0,20101120 12:00
67.8,48.6,1.0,20101120 13:00
68.8,48.2,1.0,20101120 14:00
69.4,47.9,1.0,20101120 15:00
68.9,47.6,1.0,20101120 16:00
67.1,47.5,1.0,20101120 17:00
63.3,47.8,1.0,20101120 18:00
60.1,48.2,1.0,20101120 19:00
58.1,48.0,1.0,20101120 20:00
57.1,48.0,1.0,20101120 21:00
56.2,47.9,1.0,20101120 22:00
55.7,47.8,1.0,20101120 23:00
55.6,47.7,1.0,20101121 00:00
54.4,47.6,1.0,20101121 01:00
53.6,47.2,1.0,20101121 02:00
53.2,47.0,1.0,20101121 03:00
52.8,46.8,1.0,20101121 04:00
52.5,46.8,1.0,20101121 05:00
53.0,46.9,1.0,20101121 06:00
52.2,46.5,1.0,20101121 07:00
53.3,47.2,1.0,20101121 08:00
56.8,48.3,1.0,20101121 09:00
60.1,48.5,1.0,20101121 10:00
63.2,48.4,1.0,20101121 11:00
65.6,48.2,1.0,20101121 12:00
67.4,47.9,1.0,20101121 13:00
68.4,47.6,1.0,20101121 14:00
69.0,47.3,1.0,20101121 15:00
68.5,47.0,1.0,20101121 16:00
66.7,46.9,1.0,20101121 17:00
62.9,47.4,1.0,20101121 18:00
59.7,47.8,1.0,20101121 19:00
57.7,47.6,1.0,20101121 20:00
56.7,47.7,1.0,20101121 21:00
55.8,47.5,1.0,20101121 22:00
55.3,47.4,1.0,20101121 23:00
55.2,47.3,1.0,20101122 00:00
54.0,47.2,1.0,20101122 01:00
53.3,46.8,1.0,20101122 02:00
52.9,46.5,1.0,20101122 03:00
52.4,46.3,1.0,20101122 04:00
52.2,46.3,1.0,20101122 05:00
52.7,46.5,1.0,20101122 06:00
51.8,46.0,1.0,20101122 07:00
52.8,46.6,1.0,20101122 08:00
56.3,47.7,1.0,20101122 09:00
59.7,47.9,1.0,20101122 10:00
62.8,47.7,1.0,20101122 11:00
65.2,47.5,1.0,20101122 12:00
67.0,47.2,1.0,20101122 13:00
68.0,46.9,1.0,20101122 14:00
68.5,46.6,1.0,20101122 15:00
68.1,46.4,1.0,20101122 16:00
66.2,46.2,1.0,20101122 17:00
62.4,46.6,1.0,20101122 18:00
59.0,47.0,1.0,20101122 19:00
57.1,46.8,1.0,20101122 20:00
56.1,46.8,1.0,20101122 21:00
55.2,46.7,1.0,20101122 22:00
54.7,46.7,1.0,20101122 23:00
54.7,46.7,1.0,20101123 00:00
53.4,46.6,1.0,20101123 01:00
52.7,46.2,1.0,20101123 02:00
52.1,45.9,1.0,20101123 03:00
51.7,45.7,1.0,20101123 04:00
51.5,45.6,1.0,20101123 05:00
51.9,45.8,1.0,20101123 06:00
50.9,45.2,1.0,20101123 07:00
52.0,45.9,1.0,20101123 08:00
55.7,47.1,1.0,20101123 09:00
59.2,47.2,1.0,20101123 10:00
62.4,47.1,1.0,20101123 11:00
64.7,46.9,1.0,20101123 12:00
66.6,46.6,1.0,20101123 13:00
67.6,46.3,1.0,20101123 14:00
68.2,45.9,1.0,20101123 15:00
67.7,45.6,1.0,20101123 16:00
65.8,45.6,1.0,20101123 17:00
61.9,46.1,1.0,20101123 18:00
58.6,46.5,1.0,20101123 19:00
56.6,46.3,1.0,20101123 20:00
55.5,46.3,1.0,20101123 21:00
54.6,46.2,1.0,20101123 22:00
54.1,46.3,1.0,20101123 23:00
54.1,46.3,1.0,20101124 00:00
52.8,46.1,1.0,20101124 01:00
52.1,45.7,1.0,20101124 02:00
51.5,45.4,1.0,20101124 03:00
51.2,45.3,1.0,20101124 04:00
51.0,45.2,1.0,20101124 05:00
51.4,45.3,1.0,20101124 06:00
50.4,44.7,1.0,20101124 07:00
51.5,45.4,1.0,20101124 08:00
55.4,46.7,1.0,20101124 09:00
58.9,46.8,1.0,20101124 10:00
62.1,46.7,1.0,20101124 11:00
64.5,46.5,1.0,20101124 12:00
66.4,46.3,1.0,20101124 13:00
67.4,46.0,1.0,20101124 14:00
67.9,45.5,1.0,20101124 15:00
67.5,45.2,1.0,20101124 16:00
65.5,45.2,1.0,20101124 17:00
61.7,45.7,1.0,20101124 18:00
58.3,46.1,1.0,20101124 19:00
56.3,45.9,1.0,20101124 20:00
55.2,45.9,1.0,20101124 21:00
54.4,45.8,1.0,20101124 22:00
53.9,46.0,1.0,20101124 23:00
53.8,46.0,1.0,20101125 00:00
52.5,45.8,1.0,20101125 01:00
51.8,45.4,1.0,20101125 02:00
51.3,45.2,1.0,20101125 03:00
51.0,45.1,1.0,20101125 04:00
50.8,45.0,1.0,20101125 05:00
51.2,45.1,1.0,20101125 06:00
50.2,44.4,1.0,20101125 07:00
51.3,45.1,1.0,20101125 08:00
55.1,46.4,1.0,20101125 09:00
