
   Detailed Statistics  
    Departures 
  
  Airport: Austin-Round Rock, TX - Austin-Bergstrom International (AUS)
  Airline: Southwest Airlines (WN)
  Month(s): July
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  WN,07/26/2015,4137,N297WN,SJC,09:20,09:17,0220 ,0206,-3,09:26,0009,0000,0000,0000,0000,0000,
  WN,07/26/2015,4141,N607SW,HRL,09:20,09:25,0060 ,0058,5,09:35,0010,0000,0000,0000,0000,0000,
  WN,07/26/2015,4142,N400WN,LAS,06:05,06:03,0165 ,0152,-2,06:14,0011,0000,0000,0000,0000,0000,
  WN,07/26/2015,4180,N909WN,SAN,11:30,11:35,0175 ,0172,5,11:50,0015,0000,0000,0000,0000,0000,
  WN,07/26/2015,4195,N527SW,ELP,14:25,14:23,0090 ,0081,-2,14:31,0008,0000,0000,0000,0000,0000,
  WN,07/26/2015,4365,N451WN,MCO,08:30,08:30,0155 ,0155,0,08:40,0010,0000,0000,0000,0000,0000,
  WN,07/26/2015,4551,N280WN,DEN,08:30,08:22,0125 ,0112,-8,08:29,0007,0000,0000,0000,0000,0000,
  WN,07/26/2015,4630,N385SW,DEN,05:50,05:48,0130 ,0123,-2,05:59,0011,0000,0000,0000,0000,0000,
  WN,07/26/2015,4819,N7750A,PHX,17:25,17:29,0150 ,0128,4,17:38,0009,0000,0000,0000,0000,0000,
  WN,07/26/2015,4913,N261WN,TPA,11:35,13:40,0140 ,0142,125,13:50,0010,0125,0000,0002,0000,0000,
  WN,07/26/2015,4924,N432WN,LAX,16:00,17:29,0185 ,0181,89,17:40,0011,0006,0000,0000,0000,0079,
  WN,07/26/2015,4927,N8667D,DCA,12:40,12:39,0195 ,0180,-1,12:51,0012,0000,0000,0000,0000,0000,
  WN,07/26/2015,5888,N511SW,DAL,20:00,20:02,0055 ,0055,2,20:12,0010,0000,0000,0000,0000,0000,
  WN,07/27/2015,0103,N8309C,MDW,06:30,06:26,0165 ,0144,-4,06:41,0015,0000,0000,0000,0000,0000,
  WN,07/27/2015,0144,N8601C,SAN,20:55,21:30,0170 ,0160,35,21:41,0011,0000,0000,0000,0000,0025,
  WN,07/27/2015,0178,N600WN,ELP,20:30,20:31,0090 ,0088,1,20:44,0013,0000,0000,0000,0000,0000,
  WN,07/27/2015,0232,N265WN,ATL,05:45,05:43,0135 ,0132,-2,05:57,0014,0000,0000,0000,0000,0000,
  WN,07/27/2015,0238,N271LV,DAL,12:30,12:31,0055 ,0048,1,12:39,0008,0000,0000,0000,0000,0000,
  WN,07/27/2015,0285,N511SW,DAL,09:25,09:22,0055 ,0051,-3,09:32,0010,0000,0000,0000,0000,0000,
  WN,07/27/2015,0311,N206WN,MDW,15:05,15:15,0150 ,0141,10,15:26,0011,0000,0000,0000,0000,0000,
  WN,07/27/2015,0329,N511SW,HOU,16:00,16:00,0050 ,0051,0,16:10,0010,0000,0000,0000,0000,0000,
  WN,07/27/2015,0341,N7738A,OAK,18:00,17:58,0225 ,0220,-2,18:16,0018,0000,0000,0000,0000,0000,
  WN,07/27/2015,0356,N367SW,PHX,20:10,21:22,0140 ,0137,72,21:39,0017,0065,0000,0000,0000,0004,
  WN,07/27/2015,0359,N7714B,EWR,06:45,06:43,0225 ,0216,-2,06:51,0008,0000,0000,0000,0000,0000,
  WN,07/27/2015,0419,N565WN,MDW,18:15,18:22,0155 ,0149,7,18:33,0011,0000,0000,0000,0000,0000,
  WN,07/27/2015,0454,N521SW,HOU,11:30,11:27,0050 ,0043,-3,11:34,0007,0000,0000,0000,0000,0000,
  WN,07/27/2015,0554,N232WN,DEN,20:25,20:33,0135 ,0121,8,20:47,0014,0000,0000,0000,0000,0000,
  WN,07/27/2015,0556,N8655D,BWI,06:00,05:57,0200 ,0188,-3,06:06,0009,0000,0000,0000,0000,0000,
  WN,07/27/2015,0604,N8647A,DEN,14:50,14:48,0130 ,0119,-2,15:00,0012,0000,0000,0000,0000,0000,
  WN,07/27/2015,0622,N467WN,MSY,07:20,07:25,0085 ,0073,5,07:33,0008,0000,0000,0000,0000,0000,
  WN,07/27/2015,0626,N440LV,HOU,05:35,05:35,0045 ,0045,0,05:46,0011,0000,0000,0000,0000,0000,
  WN,07/27/2015,0657,N208WN,DAL,17:25,17:26,0055 ,0049,1,17:34,0008,0000,0000,0000,0000,0000,
  WN,07/27/2015,0658,N7815L,DEN,10:45,10:45,0130 ,0117,0,10:55,0010,0000,0000,0000,0000,0000,
  WN,07/27/2015,0664,N459WN,SJC,06:35,06:32,0220 ,0204,-3,06:43,0011,0000,0000,0000,0000,0000,
  WN,07/27/2015,0686,N8328A,MCO,17:25,17:22,0155 ,0158,-3,17:32,0010,0000,0000,0000,0000,0000,
  WN,07/27/2015,0709,N795SW,FLL,11:10,11:36,0165 ,0174,26,11:48,0012,0026,0000,0009,0000,0000,
  WN,07/27/2015,0771,N447WN,HOU,18:40,18:36,0050 ,0040,-4,18:43,0007,0000,0000,0000,0000,0000,
  WN,07/27/2015,0801,N615SW,DAL,15:35,15:42,0060 ,0055,7,15:52,0010,0000,0000,0000,0000,0000,
  WN,07/27/2015,0829,N606SW,BWI,17:10,17:36,0205 ,0205,26,17:48,0012,0010,0000,0000,0000,0016,
  WN,07/27/2015,0836,N8663A,BNA,13:30,13:28,0120 ,0117,-2,13:35,0007,0000,0000,0000,0000,0000,
  WN,07/27/2015,0857,N605SW,DAL,10:30,10:33,0055 ,0050,3,10:41,0008,0000,0000,0000,0000,0000,
  WN,07/27/2015,0862,N8608N,SJC,18:35,18:35,0215 ,0204,0,18:45,0010,0000,0000,0000,0000,0000,
  WN,07/27/2015,0891,N527SW,LBB,16:20,16:15,0070 ,0067,-5,16:24,0009,0000,0000,0000,0000,0000,
  WN,07/27/2015,0893,N403WN,LAS,05:35,05:32,0165 ,0152,-3,05:42,0010,0000,0000,0000,0000,0000,
  WN,07/27/2015,1017,N367SW,DAL,06:30,06:29,0060 ,0053,-1,06:39,0010,0000,0000,0000,0000,0000,
  WN,07/27/2015,1030,N8612K,PHX,12:25,12:33,0140 ,0126,8,12:42,0009,0000,0000,0000,0000,0000,
  WN,07/27/2015,1249,N916WN,LAX,05:30,05:28,0185 ,0173,-2,05:39,0011,0000,0000,0000,0000,0000,
  WN,07/27/2015,1255,N605SW,BNA,05:10,05:08,0120 ,0118,-2,05:15,0007,0000,0000,0000,0000,0000,
  WN,07/27/2015,1403,N8608N,LAS,11:25,11:24,0165 ,0155,-1,11:34,0010,0000,0000,0000,0000,0000,
  WN,07/27/2015,1694,N472WN,PHX,07:00,07:00,0140 ,0134,0,07:12,0012,0000,0000,0000,0000,0000,
  WN,07/27/2015,1901,N660SW,MCO,10:25,10:44,0155 ,0160,19,10:56,0012,0000,0000,0005,0000,0019,
  WN,07/27/2015,2263,N425LV,DAL,18:40,18:39,0055 ,0054,-1,18:49,0010,0000,0000,0000,0000,0000,
  WN,07/27/2015,2284,N278WN,FLL,16:45,16:42,0165 ,0160,-3,16:50,0008,0000,0000,0000,0000,0000,
  WN,07/27/2015,2495,N448WN,SNA,07:35,07:31,0180 ,0165,-4,07:39,0008,0000,0000,0000,0000,0000,
  WN,07/27/2015,2876,N468WN,STL,13:25,13:31,0120 ,0106,6,13:38,0007,0000,0000,0000,0000,0000,
  WN,07/27/2015,2950,N469WN,DAL,14:05,14:16,0055 ,0050,11,14:24,0008,0000,0000,0000,0000,0000,
  WN,07/27/2015,3047,N8623F,LAS,20:20,20:17,0165 ,0151,-3,20:24,0007,0000,0000,0000,0000,0000,
  WN,07/27/2015,3054,N468WN,PDX,18:45,18:42,0245 ,0228,-3,18:50,0008,0000,0000,0000,0000,0000,
  WN,07/27/2015,3304,N914WN,ATL,18:10,18:09,0135 ,0128,-1,18:16,0007,0000,0000,0000,0000,0000,
  WN,07/27/2015,3307,N609SW,HRL,09:15,09:11,0060 ,0061,-4,09:22,0011,0000,0000,0000,0000,0000,
  WN,07/27/2015,3933,N286WN,ELP,10:40,10:42,0090 ,0083,2,10:51,0009,0000,0000,0000,0000,0000,
  WN,07/27/2015,3937,N7730A,DAL,08:10,08:08,0060 ,0058,-2,08:20,0012,0000,0000,0000,0000,0000,
  WN,07/27/2015,4195,N522SW,ELP,14:25,14:20,0090 ,0082,-5,14:29,0009,0000,0000,0000,0000,0000,
  WN,07/27/2015,4551,N623SW,DEN,08:30,08:31,0125 ,0120,1,08:42,0011,0000,0000,0000,0000,0000,
  WN,07/27/2015,4621,N634SW,SAN,11:35,11:33,0175 ,0181,-2,12:01,0028,0000,0000,0000,0000,0000,
  WN,07/27/2015,4630,N634SW,DEN,05:50,05:48,0130 ,0127,-2,06:03,0015,0000,0000,0000,0000,0000,
  WN,07/27/2015,4819,N7718B,PHX,17:25,17:24,0150 ,0128,-1,17:34,0010,0000,0000,0000,0000,0000,
  WN,07/27/2015,4913,N787SA,TPA,11:35,11:34,0140 ,0140,-1,11:41,0007,0000,0000,0000,0000,0000,
  WN,07/27/2015,4924,N376SW,LAX,16:00,16:23,0185 ,0187,23,16:32,0009,0013,0000,0002,0000,0010,
  WN,07/27/2015,4927,N8601C,DCA,12:40,12:34,0195 ,0200,-6,12:44,0010,0000,0000,0000,0000,0000,
  WN,07/27/2015,5888,N638SW,DAL,20:00,20:06,0055 ,0054,6,20:16,0010,0000,0000,0000,0000,0000,
  WN,07/28/2015,0103,N8310C,MDW,06:30,06:27,0165 ,0144,-3,06:42,0015,0000,0000,0000,0000,0000,
  WN,07/28/2015,0144,N8327A,SAN,20:55,21:28,0170 ,0158,33,21:37,0009,0000,0000,0000,0000,0021,
  WN,07/28/2015,0178,N606SW,ELP,20:30,20:41,0090 ,0086,11,20:50,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,0232,N711HK,ATL,05:45,05:44,0135 ,0128,-1,05:53,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,0238,N356SW,DAL,12:30,12:35,0055 ,0050,5,12:42,0007,0000,0000,0000,0000,0000,
  WN,07/28/2015,0285,N362SW,DAL,09:25,09:23,0055 ,0051,-2,09:31,0008,0000,0000,0000,0000,0000,
  WN,07/28/2015,0311,N226WN,MDW,15:05,15:26,0150 ,0142,21,15:36,0010,0000,0000,0000,0000,0000,
  WN,07/28/2015,0329,N522SW,HOU,16:00,16:39,0050 ,0054,39,16:48,0009,0000,0000,0004,0000,0039,
  WN,07/28/2015,0341,N927WN,OAK,18:00,17:59,0225 ,0212,-1,18:13,0014,0000,0000,0000,0000,0000,
  WN,07/28/2015,0356,N612SW,PHX,20:10,20:15,0140 ,0130,5,20:23,0008,0000,0000,0000,0000,0000,
  WN,07/28/2015,0359,N794SW,EWR,06:45,06:59,0225 ,0217,14,07:07,0008,0000,0000,0000,0000,0000,
  WN,07/28/2015,0419,N401WN,MDW,18:15,18:24,0155 ,0152,9,18:36,0012,0000,0000,0000,0000,0000,
  WN,07/28/2015,0454,N521SW,HOU,11:30,11:24,0050 ,0047,-6,11:34,0010,0000,0000,0000,0000,0000,
  WN,07/28/2015,0554,N295WN,DEN,20:25,20:19,0135 ,0127,-6,20:28,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,0556,N8325D,BWI,06:00,05:57,0200 ,0193,-3,06:10,0013,0000,0000,0000,0000,0000,
  WN,07/28/2015,0604,N8654B,DEN,14:50,14:50,0130 ,0115,0,14:59,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,0622,N7737E,MSY,07:20,07:15,0085 ,0072,-5,07:21,0006,0000,0000,0000,0000,0000,
  WN,07/28/2015,0626,N566WN,HOU,05:35,05:31,0045 ,0043,-4,05:40,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,0657,N919WN,DAL,17:25,17:35,0055 ,0051,10,17:43,0008,0000,0000,0000,0000,0000,
  WN,07/28/2015,0658,N7748A,DEN,10:45,10:45,0130 ,0117,0,10:56,0011,0000,0000,0000,0000,0000,
  WN,07/28/2015,0664,N473WN,SJC,06:35,06:32,0220 ,0208,-3,06:44,0012,0000,0000,0000,0000,0000,
  WN,07/28/2015,0686,N8317M,MCO,17:25,19:28,0155 ,0149,123,19:35,0007,0007,0000,0000,0000,0110,
  WN,07/28/2015,0709,N378SW,FLL,11:10,11:10,0165 ,0168,0,11:19,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,0771,N260WN,HOU,18:40,18:47,0050 ,0052,7,19:02,0015,0000,0000,0000,0000,0000,
  WN,07/28/2015,0801,N641SW,DAL,15:35,15:43,0060 ,0050,8,15:52,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,0829,N613SW,BWI,17:10,17:33,0205 ,0222,23,17:48,0015,0004,0000,0017,0000,0019,
  WN,07/28/2015,0836,N8600F,BNA,13:30,13:39,0120 ,0113,9,13:48,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,0857,N383SW,DAL,10:30,10:40,0055 ,0050,10,10:51,0011,0000,0000,0000,0000,0000,
  WN,07/28/2015,0862,N8648A,SJC,18:35,18:34,0215 ,0198,-1,18:42,0008,0000,0000,0000,0000,0000,
  WN,07/28/2015,0891,N515SW,LBB,16:20,17:22,0070 ,0058,62,17:30,0008,0050,0000,0000,0000,0000,
  WN,07/28/2015,0893,N946WN,LAS,05:35,05:33,0165 ,0152,-2,05:42,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,1017,N514SW,DAL,06:30,06:25,0060 ,0051,-5,06:35,0010,0000,0000,0000,0000,0000,
  WN,07/28/2015,1030,N8652B,PHX,12:25,12:22,0140 ,0123,-3,12:31,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,1249,N288WN,LAX,05:30,05:28,0185 ,0176,-2,05:36,0008,0000,0000,0000,0000,0000,
  WN,07/28/2015,1255,N383SW,BNA,05:10,05:10,0120 ,0115,0,05:19,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,1403,N8648A,LAS,11:25,11:24,0165 ,0155,-1,11:34,0010,0000,0000,0000,0000,0000,
  WN,07/28/2015,1694,N240WN,PHX,07:00,06:55,0140 ,0128,-5,07:03,0008,0000,0000,0000,0000,0000,
  WN,07/28/2015,1901,N317WN,MCO,10:25,10:21,0155 ,0151,-4,10:29,0008,0000,0000,0000,0000,0000,
  WN,07/28/2015,2263,N223WN,DAL,18:40,18:37,0055 ,0048,-3,18:44,0007,0000,0000,0000,0000,0000,
  WN,07/28/2015,2284,N553WN,FLL,16:45,16:41,0165 ,0166,-4,16:49,0008,0000,0000,0000,0000,0000,
  WN,07/28/2015,2495,N249WN,SNA,07:35,07:30,0180 ,0166,-5,07:39,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,2876,N608SW,STL,13:25,13:34,0120 ,0115,9,13:43,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,2950,N7727A,DAL,14:05,14:05,0055 ,0056,0,14:16,0011,0000,0000,0000,0000,0000,
  WN,07/28/2015,3047,N8328A,LAS,20:20,20:52,0165 ,0150,32,21:00,0008,0000,0000,0000,0000,0017,
  WN,07/28/2015,3054,N608SW,PDX,18:45,18:52,0245 ,0237,7,19:00,0008,0000,0000,0000,0000,0000,
  WN,07/28/2015,3304,N917WN,ATL,18:10,18:09,0135 ,0158,-1,18:49,0040,0000,0000,0022,0000,0000,
  WN,07/28/2015,3307,N511SW,HRL,09:15,09:43,0060 ,0060,28,09:55,0012,0028,0000,0000,0000,0000,
  WN,07/28/2015,3933,N475WN,ELP,10:40,10:57,0090 ,0081,17,11:06,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,3937,N227WN,DAL,08:10,08:05,0060 ,0050,-5,08:13,0008,0000,0000,0000,0000,0000,
  WN,07/28/2015,4195,N654SW,ELP,14:25,14:22,0090 ,0080,-3,14:31,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,4551,N727SW,DEN,08:30,08:29,0125 ,0115,-1,08:38,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,4621,N635SW,SAN,11:35,11:35,0175 ,0157,0,11:43,0008,0000,0000,0000,0000,0000,
  WN,07/28/2015,4630,N7707C,DEN,05:50,05:45,0130 ,0112,-5,05:51,0006,0000,0000,0000,0000,0000,
  WN,07/28/2015,4819,N7751A,PHX,17:25,17:24,0150 ,0142,-1,17:35,0011,0000,0000,0000,0000,0000,
  WN,07/28/2015,4913,N624SW,TPA,11:35,11:45,0140 ,0151,10,11:55,0010,0010,0000,0011,0000,0000,
  WN,07/28/2015,4924,N902WN,LAX,16:00,16:24,0185 ,0175,24,16:33,0009,0000,0000,0000,0000,0000,
  WN,07/28/2015,4927,N8327A,DCA,12:40,12:35,0195 ,0187,-5,12:49,0014,0000,0000,0000,0000,0000,
  WN,07/28/2015,5888,N514SW,DAL,20:00,20:00,0055 ,0055,0,20:11,0011,0000,0000,0000,0000,0000,
  WN,07/29/2015,0103,N8328A,MDW,06:30,06:28,0165 ,0145,-2,06:40,0012,0000,0000,0000,0000,0000,
  WN,07/29/2015,0144,N8327A,SAN,20:55,20:46,0170 ,0157,-9,20:56,0010,0000,0000,0000,0000,0000,
  WN,07/29/2015,0178,N613SW,ELP,20:30,20:29,0090 ,0097,-1,20:43,0014,0000,0000,0000,0000,0000,
  WN,07/29/2015,0232,N353SW,ATL,05:45,05:44,0135 ,0132,-1,05:54,0010,0000,0000,0000,0000,0000,
  WN,07/29/2015,0238,N723SW,DAL,12:30,12:33,0055 ,0048,3,12:40,0007,0000,0000,0000,0000,0000,
  WN,07/29/2015,0285,N514SW,DAL,09:25,09:24,0055 ,0049,-1,09:31,0007,0000,0000,0000,0000,0000,
  WN,07/29/2015,0311,N260WN,MDW,15:05,15:19,0150 ,0145,14,15:28,0009,0000,0000,0000,0000,0000,
  WN,07/29/2015,0329,N514SW,HOU,16:00,16:02,0050 ,0043,2,16:11,0009,0000,0000,0000,0000,0000,
  WN,07/29/2015,0341,N400WN,OAK,18:00,20:57,0225 ,0214,177,21:06,0009,0000,0000,0000,0000,0166,
  WN,07/29/2015,0356,N636WN,PHX,20:10,20:29,0140 ,0135,19,20:38,0009,0000,0000,0000,0000,0000,
  WN,07/29/2015,0359,N402WN,EWR,06:45,06:52,0225 ,0215,7,07:01,0009,0000,0000,0000,0000,0000,
  WN,07/29/2015,0419,N788SA,MDW,18:15,18:24,0155 ,0149,9,18:33,0009,0000,0000,0000,0000,0000,
  WN,07/29/2015,0454,N522SW,HOU,11:30,11:25,0050 ,0045,-5,11:34,0009,0000,0000,0000,0000,0000,
  WN,07/29/2015,0554,N247WN,DEN,20:25,20:22,0135 ,0136,-3,20:31,0009,0000,0000,0000,0000,0000,
  WN,07/29/2015,0556,N8635F,BWI,06:00,06:03,0200 ,0200,3,06:13,0010,0000,0000,0000,0000,0000,
  WN,07/29/2015,0604,N8652B,DEN,14:50,14:54,0130 ,0117,4,15:02,0008,0000,0000,0000,0000,0000,
  WN,07/29/2015,0622,N298WN,MSY,07:20,07:18,0085 ,0076,-2,07:25,0007,0000,0000,0000,0000,0000,
  WN,07/29/2015,0626,N249WN,HOU,05:35,05:33,0045 ,0044,-2,05:41,0008,0000,0000,0000,0000,0000,
  WN,07/29/2015,0657,N7743B,DAL,17:25,17:45,0055 ,0047,20,17:51,0006,0000,0000,0000,0000,0000,
  WN,07/29/2015,0658,N416WN,DEN,10:45,10:41,0130 ,0117,-4,10:49,0008,0000,0000,0000,0000,0000,
  WN,07/29/2015,0664,N750SA,SJC,06:35,06:43,0220 ,0200,8,06:52,0009,0000,0000,0000,0000,0000,
  WN,07/29/2015,0686,N8619F,MCO,17:25,18:23,0155 ,0159,58,18:33,0010,0000,0000,0004,0000,0058,
  WN,07/29/2015,0709,N376SW,FLL,11:10,11:21,0165 ,0189,11,11:28,0007,0006,0000,0024,0000,0005,
  WN,07/29/2015,0771,N494WN,HOU,18:40,18:38,0050 ,0045,-2,18:45,0007,0000,0000,0000,0000,0000,
  WN,07/29/2015,0801,N387SW,DAL,15:35,16:04,0060 ,0051,29,16:12,0008,0000,0000,0000,0000,0020,
  WN,07/29/2015,0829,N390SW,BWI,17:10,17:17,0205 ,0207,7,17:26,0009,0000,0000,0000,0000,0000,
  WN,07/29/2015,0836,N8313F,BNA,13:30,13:25,0120 ,0115,-5,13:33,0008,0000,0000,0000,0000,0000,
  WN,07/29/2015,0857,N631SW,DAL,10:30,10:27,0055 ,0079,-3,10:37,0010,0000,0000,0021,0000,0000,
  WN,07/29/2015,0862,N8632A,SJC,18:35,19:01,0215 ,0206,26,19:12,0011,0000,0000,0000,0000,0017,
  WN,07/29/2015,0891,N685SW,LBB,16:20,16:16,0070 ,0069,-4,16:33,0017,0000,0000,0000,0000,0000,
  WN,07/29/2015,0893,N763SW,LAS,05:35,05:31,0165 ,0148,-4,05:39,0008,0000,0000,0000,0000,0000,
  WN,07/29/2015,1017,N528SW,DAL,06:30,06:27,0060 ,0050,-3,06:35,0008,0000,0000,0000,0000,0000,
  WN,07/29/2015,1030,N8663A,PHX,12:25,12:24,0140 ,0125,-1,12:33,0009,0000,0000,0000,0000,0000,
  WN,07/29/2015,1249,N754SW,LAX,05:30,05:27,0185 ,0171,-3,05:34,0007,0000,0000,0000,0000,0000,
  WN,07/29/2015,1255,N631SW,BNA,05:10,05:07,0120 ,0114,-3,05:15,0008,0000,0000,0000,0000,0000,
  WN,07/29/2015,1403,N8632A,LAS,11:25,11:25,0165 ,0155,0,11:36,0011,0000,0000,0000,0000,0000,
  WN,07/29/2015,1694,N212WN,PHX,07:00,07:00,0140 ,0133,0,07:10,0010,0000,0000,0000,0000,0000,
  WN,07/29/2015,1901,N604SW,MCO,10:25,10:30,0155 ,0164,5,10:41,0011,0000,0000,0000,0000,0000,
  WN,07/29/2015,2263,N910WN,DAL,18:40,18:41,0055 ,0050,1,18:49,0008,0000,0000,0000,0000,0000,
  WN,07/29/2015,2284,N921WN,FLL,16:45,16:41,0165 ,0157,-4,16:49,0008,0000,0000,0000,0000,0000,
  WN,07/29/2015,2495,N7818L,SNA,07:35,07:29,0180 ,0175,-6,07:49,0020,0000,0000,0000,0000,0000,
  WN,07/29/2015,2876,N470WN,STL,13:25,13:30,0120 ,0114,5,13:40,0010,0000,0000,0000,0000,0000,
  WN,07/29/2015,2950,N460WN,DAL,14:05,14:03,0055 ,0054,-2,14:12,0009,0000,0000,0000,0000,0000,
  WN,07/29/2015,3047,N8643A,LAS,20:20,20:27,0165 ,0163,7,20:36,0009,0000,0000,0000,0000,0000,
  WN,07/29/2015,3054,N470WN,PDX,18:45,19:02,0245 ,0228,17,19:11,0009,0000,0000,0000,0000,0000,
  WN,07/29/2015,3304,N7818L,ATL,18:10,23:06,0135 ,0120,296,23:14,0008,0281,0000,0000,0000,0000,
  WN,07/29/2015,3307,N7739A,HRL,09:15,09:13,0060 ,0056,-2,09:24,0011,0000,0000,0000,0000,0000,
  WN,07/29/2015,3933,N7705A,ELP,10:40,10:32,0090 ,0081,-8,10:42,0010,0000,0000,0000,0000,0000,
  WN,07/29/2015,3937,N359SW,DAL,08:10,08:06,0060 ,0050,-4,08:14,0008,0000,0000,0000,0000,0000,
  WN,07/29/2015,4195,N520SW,ELP,14:25,15:10,0090 ,0088,45,15:23,0013,0000,0000,0000,0000,0043,
  WN,07/29/2015,4551,N923WN,DEN,08:30,08:38,0125 ,0119,8,08:48,0010,0000,0000,0000,0000,0000,
  WN,07/29/2015,4621,N404WN,SAN,11:35,11:46,0175 ,0163,11,11:55,0009,0000,0000,0000,0000,0000,
  WN,07/29/2015,4630,N376SW,DEN,05:50,05:50,0130 ,0127,0,06:01,0011,0000,0000,0000,0000,0000,
  WN,07/29/2015,4819,N7707C,PHX,17:25,17:38,0150 ,0131,13,17:48,0010,0000,0000,0000,0000,0000,
  WN,07/29/2015,4913,N621SW,TPA,11:35,11:34,0140 ,0147,-1,11:41,0007,0000,0000,0000,0000,0000,
  WN,07/29/2015,4924,N647SW,LAX,16:00,16:17,0185 ,0192,17,16:29,0012,0015,0000,0007,0000,0002,
  WN,07/29/2015,4927,N8327A,DCA,12:40,12:36,0195 ,0184,-4,12:46,0010,0000,0000,0000,0000,0000,
  WN,07/29/2015,5888,N528SW,DAL,20:00,20:17,0055 ,0049,17,20:24,0007,0000,0000,0000,0000,0000,
  WN,07/30/2015,0103,N8601C,MDW,06:30,06:29,0165 ,0148,-1,06:40,0011,0000,0000,0000,0000,0000,
  WN,07/30/2015,0144,N8327A,SAN,20:55,20:51,0170 ,0160,-4,20:59,0008,0000,0000,0000,0000,0000,
  WN,07/30/2015,0178,N383SW,ELP,20:30,20:34,0090 ,0083,4,20:42,0008,0000,0000,0000,0000,0000,
  WN,07/30/2015,0232,N937WN,ATL,05:45,05:45,0135 ,0127,0,05:54,0009,0000,0000,0000,0000,0000,
  WN,07/30/2015,0238,N361SW,DAL,12:30,13:29,0055 ,0053,59,13:40,0011,0000,0000,0000,0000,0057,
  WN,07/30/2015,0285,N522SW,DAL,09:25,09:21,0055 ,0057,-4,09:32,0011,0000,0000,0000,0000,0000,
  WN,07/30/2015,0311,N784SW,MDW,15:05,15:28,0150 ,0151,23,15:41,0013,0008,0000,0001,0000,0015,
  WN,07/30/2015,0329,N522SW,HOU,16:00,16:19,0050 ,0042,19,16:26,0007,0000,0000,0000,0000,0000,
  WN,07/30/2015,0341,N908WN,OAK,18:00,18:10,0225 ,0208,10,18:21,0011,0000,0000,0000,0000,0000,
  WN,07/30/2015,0356,N649SW,PHX,20:10,20:48,0140 ,0130,38,20:58,0010,0021,0000,0000,0000,0007,
  WN,07/30/2015,0359,N901WN,EWR,06:45,06:43,0225 ,0203,-2,06:51,0008,0000,0000,0000,0000,0000,
  WN,07/30/2015,0419,N7738A,MDW,18:15,19:20,0155 ,0154,65,19:27,0007,0000,0000,0000,0000,0064,
  WN,07/30/2015,0454,N691WN,HOU,11:30,11:28,0050 ,0046,-2,11:36,0008,0000,0000,0000,0000,0000,
  WN,07/30/2015,0554,N7735A,DEN,20:25,20:19,0135 ,0121,-6,20:28,0009,0000,0000,0000,0000,0000,
  WN,07/30/2015,0556,N8311Q,BWI,06:00,06:01,0200 ,0185,1,06:13,0012,0000,0000,0000,0000,0000,
  WN,07/30/2015,0604,N8329B,DEN,14:50,14:50,0130 ,0115,0,14:58,0008,0000,0000,0000,0000,0000,
  WN,07/30/2015,0622,N367SW,MSY,07:20,07:17,0085 ,0083,-3,07:28,0011,0000,0000,0000,0000,0000,
  WN,07/30/2015,0626,N926WN,HOU,05:35,05:31,0045 ,0049,-4,05:43,0012,0000,0000,0000,0000,0000,
  WN,07/30/2015,0657,N782SA,DAL,17:25,17:24,0055 ,0054,-1,17:33,0009,0000,0000,0000,0000,0000,
