CountryName,CountryCode,Year,Total Population,Urban population (% of total)
South Africa,ZAF,2012,52341695.0,63.272
South Sudan,SSD,2012,10980623.0,18.2
Spain,ESP,2012,46773055.0,78.902
Sri Lanka,LKA,2012,20328000.0,18.297
St. Kitts and Nevis,KNA,2012,53650.0,31.844
St. Lucia,LCA,2012,180890.0,18.45
St. Vincent and the Grenadines,VCT,2012,109334.0,49.495
Sudan,SDN,2012,37712420.0,33.315
Suriname,SUR,2012,528535.0,66.208
Swaziland,SWZ,2012,1231694.0,21.374000000000002
Sweden,SWE,2012,9519374.0,85.363
Switzerland,CHE,2012,7996861.0,73.73899999999999
Syrian Arab Republic,SYR,2012,21427155.0,56.458999999999996
Tajikistan,TJK,2012,7930929.0,26.568
Tanzania,TZA,2012,48645709.0,29.493000000000002
Thailand,THA,2012,67164130.0,46.681999999999995
Timor-Leste,TMP,2012,1148958.0,30.831999999999997
Togo,TGO,2012,6745581.0,38.493
Tonga,TON,2012,104769.0,23.498
Trinidad and Tobago,TTO,2012,1341579.0,8.795
Tunisia,TUN,2012,10777500.0,66.274
Turkey,TUR,2012,74099255.0,71.834
Turkmenistan,TKM,2012,5172941.0,49.023
Turks and Caicos Islands,TCA,2012,32430.0,91.09
Tuvalu,TUV,2012,9860.0,56.815
Uganda,UGA,2012,35400620.0,15.115
Ukraine,UKR,2012,45593300.0,69.072
United Arab Emirates,ARE,2012,8952542.0,84.684
United Kingdom,GBR,2012,63700300.0,81.834
United States,USA,2012,314112078.0,81.108
Uruguay,URY,2012,3396753.0,94.803
Uzbekistan,UZB,2012,29774500.0,36.181999999999995
Vanuatu,VUT,2012,247498.0,25.2
"Venezuela, RB",VEN,2012,29854238.0,88.851
Vietnam,VNM,2012,88772900.0,31.668000000000003
Virgin Islands (U.S.),VIR,2012,105275.0,94.916
West Bank and Gaza,WBG,2012,4046901.0,74.577
"Yemen, Rep.",YEM,2012,24882792.0,32.874
Zambia,ZMB,2012,14786581.0,39.586999999999996
Zimbabwe,ZWE,2012,14565482.0,32.834
Arab World,ARB,2013,377096710.0,57.121695937405605
Caribbean small states,CSS,2013,6975819.0,42.0052051244449
Central Europe and the Baltics,CEB,2013,103713726.0,62.1976399904576
East Asia & Pacific (all income levels),EAS,2013,2248867116.0,54.7846728137624
East Asia & Pacific (developing only),EAP,2013,2006072847.0,50.9306587941385
Euro area,EMU,2013,337283895.0,75.4893122992724
Europe & Central Asia (all income levels),ECS,2013,898837054.0,70.4927866979138
Europe & Central Asia (developing only),ECA,2013,262416324.0,59.7039127893693
European Union,EUU,2013,506558032.0,74.3637848597165
Fragile and conflict affected situations,FCS,2013,461713245.0,40.346163492219
Heavily indebted poor countries (HIPC),HPC,2013,682730030.0,33.680990641209995
High income,HIC,2013,1390565718.0,80.453098171114
High income: nonOECD,NOC,2013,326137386.0,80.445408794722
High income: OECD,OEC,2013,1064428332.0,80.4552853094378
Latin America & Caribbean (all income levels),LCN,2013,619487273.0,79.3399103106545
Latin America & Caribbean (developing only),LAC,2013,519419591.0,77.4744097416765
Least developed countries: UN classification,LDC,2013,910063594.0,30.502986024358
Low & middle income,LMY,2013,5783955641.0,46.4115896128895
Low income,LIC,2013,605505799.0,29.3558080219427
Lower middle income,LMC,2013,2836264486.0,38.0816195493844
Middle East & North Africa (all income levels),MEA,2013,409324396.0,63.4424071188418
Middle East & North Africa (developing only),MNA,2013,350649177.0,59.7163547033735
Middle income,MIC,2013,5178449842.0,48.40660466854939
North America,NAC,2013,351720836.0,81.2999525298951
OECD members,OED,2013,1263178643.0,79.80233590647241
Other small states,OSS,2013,20531614.0,48.060242429900796
Pacific island small states,PSS,2013,2285709.0,36.9970891373311
Small states,SST,2013,29793142.0,45.790556735307895
South Asia,SAS,2013,1697997032.0,32.1876105001167
Sub-Saharan Africa (all income levels),SSF,2013,948287652.0,36.7282248110397
Sub-Saharan Africa (developing only),SSA,2013,947400670.0,36.72424019168471
Upper middle income,UMC,2013,2342185356.0,60.901832648107
World,WLD,2013,7174521359.0,52.9215019683372
Afghanistan,AFG,2013,30682500.0,25.871
Albania,ALB,2013,2897366.0,55.383
Algeria,DZA,2013,38186135.0,69.51
American Samoa,ASM,2013,55302.0,87.334
Andorra,ADO,2013,75902.0,86.165
Angola,AGO,2013,23448202.0,42.49
Antigua and Barbuda,ATG,2013,89985.0,24.643
Argentina,ARG,2013,42538304.0,91.45200000000001
Armenia,ARM,2013,2992192.0,62.975
Aruba,ABW,2013,102921.0,42.058
Australia,AUS,2013,23125868.0,89.15299999999999
Austria,AUT,2013,8479375.0,65.884
Azerbaijan,AZE,2013,9416801.0,54.1
"Bahamas, The",BHS,2013,377841.0,82.73200000000001
Bahrain,BHR,2013,1349427.0,88.667
Bangladesh,BGD,2013,157157394.0,32.753
Barbados,BRB,2013,282503.0,31.651999999999997
Belarus,BLR,2013,9466000.0,75.877
Belgium,BEL,2013,11182817.0,97.77600000000001
Belize,BLZ,2013,344193.0,44.298
Benin,BEN,2013,10322232.0,43.086000000000006
Bermuda,BMU,2013,65001.0,100.0
Bhutan,BTN,2013,754637.0,37.139
Bolivia,BOL,2013,10399931.0,67.696
Bosnia and Herzegovina,BIH,2013,3823533.0,39.486
Botswana,BWA,2013,2176510.0,56.938
Brazil,BRA,2013,204259377.0,85.171
Brunei Darussalam,BRN,2013,411499.0,76.561
Bulgaria,BGR,2013,7265115.0,73.3
Burkina Faso,BFA,2013,17084554.0,28.186
Burundi,BDI,2013,10465959.0,11.472000000000001
Cabo Verde,CPV,2013,507258.0,64.127
Cambodia,KHM,2013,15078564.0,20.319000000000003
Cameroon,CMR,2013,22211166.0,53.25
Canada,CAN,2013,35158304.0,81.472
Cayman Islands,CYM,2013,58369.0,100.0
Central African Republic,CAF,2013,4710678.0,39.5
Chad,TCD,2013,13145788.0,22.226999999999997
Channel Islands,CHI,2013,162138.0,31.271
Chile,CHL,2013,17575833.0,89.175
China,CHN,2013,1357380000.0,53.168
Colombia,COL,2013,47342363.0,75.883
Comoros,COM,2013,751697.0,28.104
"Congo, Dem. Rep.",ZAR,2013,72552861.0,41.461000000000006
"Congo, Rep.",COG,2013,4394334.0,64.531
Costa Rica,CRI,2013,4706433.0,74.956
Cote d'Ivoire,CIV,2013,21622490.0,52.766000000000005
Croatia,HRV,2013,4255689.0,58.358999999999995
Cuba,CUB,2013,11362505.0,76.872
Curacao,CUW,2013,153821.0,89.537
Cyprus,CYP,2013,1141652.0,67.133
Czech Republic,CZE,2013,10514272.0,73.06
Denmark,DNK,2013,5614932.0,87.324
Djibouti,DJI,2013,864554.0,77.186
Dominica,DMA,2013,72005.0,68.97
Dominican Republic,DOM,2013,10281408.0,77.082
Ecuador,ECU,2013,15661312.0,63.298
"Egypt, Arab Rep.",EGY,2013,87613909.0,43.025
El Salvador,SLV,2013,6089644.0,65.775
Equatorial Guinea,GNQ,2013,797082.0,39.603
Eritrea,ERI,2013,4998824.0,21.765
Estonia,EST,2013,1317997.0,67.721
Ethiopia,ETH,2013,94558374.0,18.59
Faeroe Islands,FRO,2013,48292.0,41.53
Fiji,FJI,2013,880487.0,52.976000000000006
Finland,FIN,2013,5438972.0,83.95200000000001
France,FRA,2013,65925498.0,79.055
French Polynesia,PYF,2013,276766.0,56.089
Gabon,GAB,2013,1650351.0,86.65799999999999
"Gambia, The",GMB,2013,1866878.0,58.373000000000005
Georgia,GEO,2013,4487200.0,53.309
Germany,DEU,2013,80645605.0,74.89
Ghana,GHA,2013,26164432.0,52.735
Greece,GRC,2013,11027549.0,77.343
Greenland,GRL,2013,56483.0,85.633
Grenada,GRD,2013,105902.0,35.583
Guam,GUM,2013,165121.0,94.35600000000001
Guatemala,GTM,2013,15690793.0,50.661
Guinea,GIN,2013,11948726.0,36.209
Guinea-Bissau,GNB,2013,1757138.0,47.747
Guyana,GUY,2013,761033.0,28.381999999999998
Haiti,HTI,2013,10431249.0,56.168
Honduras,HND,2013,7849059.0,53.537
"Hong Kong SAR, China",HKG,2013,7187500.0,100.0
Hungary,HUN,2013,9893082.0,70.306
Iceland,ISL,2013,323764.0,93.94200000000001
India,IND,2013,1279498874.0,31.994
Indonesia,IDN,2013,251268276.0,52.251999999999995
"Iran, Islamic Rep.",IRN,2013,77152445.0,72.32
Iraq,IRQ,2013,33781385.0,69.262
Ireland,IRL,2013,4598294.0,62.667
Isle of Man,IMY,2013,86462.0,52.083999999999996
Israel,ISR,2013,8059500.0,92.012
Italy,ITA,2013,60233948.0,68.686
Jamaica,JAM,2013,2714734.0,54.336000000000006
Japan,JPN,2013,127338621.0,92.491
Jordan,JOR,2013,6460000.0,83.211
Kazakhstan,KAZ,2013,17035275.0,53.361000000000004
Kenya,KEN,2013,43692881.0,24.78
Kiribati,KIR,2013,108544.0,44.055
"Korea, Dem. Rep.",PRK,2013,24895705.0,60.568999999999996
"Korea, Rep.",KOR,2013,50219669.0,82.249
Kuwait,KWT,2013,3593689.0,98.31
Kyrgyz Republic,KGZ,2013,5719600.0,35.483000000000004
Lao PDR,LAO,2013,6579985.0,36.469
Latvia,LVA,2013,2012647.0,67.476
Lebanon,LBN,2013,4493438.0,87.54799999999999
Lesotho,LSO,2013,2083061.0,26.271
Liberia,LBR,2013,4293692.0,48.92100000000001
Libya,LBY,2013,6265987.0,78.17
Liechtenstein,LIE,2013,37040.0,14.33
Lithuania,LTU,2013,2957689.0,66.554
Luxembourg,LUX,2013,543360.0,89.568
"Macao SAR, China",MAC,2013,568056.0,100.0
"Macedonia, FYR",MKD,2013,2072543.0,56.981
Madagascar,MDG,2013,22924557.0,33.832
Malawi,MWI,2013,16190126.0,15.944
Malaysia,MYS,2013,29465372.0,73.28399999999999
Maldives,MDV,2013,393000.0,43.416000000000004
Mali,MLI,2013,16592097.0,38.363
Malta,MLT,2013,423374.0,95.139
Marshall Islands,MHL,2013,52786.0,72.15899999999999
Mauritania,MRT,2013,3872684.0,58.636
Mauritius,MUS,2013,1258653.0,39.979
Mexico,MEX,2013,123740109.0,78.691
"Micronesia, Fed. Sts.",FSM,2013,103718.0,22.342
Moldova,MDA,2013,3558566.0,44.879
Monaco,MCO,2013,37528.0,100.0
Mongolia,MNG,2013,2859174.0,70.366
Montenegro,MNE,2013,621207.0,63.643
Morocco,MAR,2013,33452686.0,59.2
Mozambique,MOZ,2013,26467180.0,31.669
Myanmar,MMR,2013,52983829.0,33.007
Namibia,NAM,2013,2346592.0,44.678999999999995
Nepal,NPL,2013,27834981.0,17.877
Netherlands,NLD,2013,16804432.0,89.271
New Caledonia,NCL,2013,262000.0,69.096
New Zealand,NZL,2013,4442100.0,86.223
Nicaragua,NIC,2013,5945646.0,58.146
Niger,NER,2013,18358863.0,18.22
Nigeria,NGA,2013,172816517.0,46.093999999999994
Northern Mariana Islands,MNP,2013,53869.0,89.31299999999999
Norway,NOR,2013,5079623.0,79.939
Oman,OMN,2013,3906912.0,76.699
Pakistan,PAK,2013,181192646.0,37.86
Palau,PLW,2013,20919.0,85.77600000000001
Panama,PAN,2013,3805683.0,65.994
Papua New Guinea,PNG,2013,7308864.0,12.977
Paraguay,PRY,2013,6465669.0,59.174
Peru,PER,2013,30565461.0,77.954
Philippines,PHL,2013,97571676.0,44.633
Poland,POL,2013,38040196.0,60.617
Portugal,PRT,2013,10457295.0,62.338
Puerto Rico,PRI,2013,3595839.0,93.676
Qatar,QAT,2013,2101288.0,99.061
Romania,ROM,2013,19983693.0,54.235
Russian Federation,RUS,2013,143506911.0,73.851
Rwanda,RWA,2013,11078095.0,26.869
Samoa,WSM,2013,190390.0,19.44
San Marino,SMR,2013,31391.0,94.14399999999999
Sao Tome and Principe,STP,2013,182386.0,63.902
Saudi Arabia,SAU,2013,30201051.0,82.719
Senegal,SEN,2013,14221041.0,43.07899999999999
Serbia,SRB,2013,7164132.0,55.373000000000005
Seychelles,SYC,2013,89900.0,53.231
Sierra Leone,SLE,2013,6178859.0,39.226
Singapore,SGP,2013,5399200.0,100.0
Sint Maarten (Dutch part),SXM,2013,36607.0,100.0
Slovak Republic,SVK,2013,5413393.0,53.945
Slovenia,SVN,2013,2059953.0,49.763999999999996
Solomon Islands,SLB,2013,560685.0,21.421
Somalia,SOM,2013,10268157.0,38.611999999999995
South Africa,ZAF,2013,53157490.0,63.788000000000004
South Sudan,SSD,2013,11453810.0,18.39
Spain,ESP,2013,46620045.0,79.12899999999999
Sri Lanka,LKA,2013,20483000.0,18.3
St. Kitts and Nevis,KNA,2013,54301.0,31.892
St. Lucia,LCA,2013,182305.0,18.459
St. Vincent and the Grenadines,VCT,2013,109327.0,49.848
Sudan,SDN,2013,38515095.0,33.46
Suriname,SUR,2013,533450.0,66.14
Swaziland,SWZ,2013,1250641.0,21.337
Sweden,SWE,2013,9600379.0,85.514
Switzerland,CHE,2013,8089346.0,73.78699999999999
Syrian Arab Republic,SYR,2013,21789415.0,56.855
Tajikistan,TJK,2013,8111894.0,26.621
Tanzania,TZA,2013,50213457.0,30.195999999999998
Thailand,THA,2013,67451422.0,47.943000000000005
Timor-Leste,TMP,2013,1180069.0,31.485
Togo,TGO,2013,6928719.0,38.979
Tonga,TON,2013,105139.0,23.56
Trinidad and Tobago,TTO,2013,1348240.0,8.666
Tunisia,TUN,2013,10886500.0,66.456
Turkey,TUR,2013,75010202.0,72.37
Turkmenistan,TKM,2013,5240088.0,49.35
Turks and Caicos Islands,TCA,2013,33103.0,91.48200000000001
Tuvalu,TUV,2013,9876.0,57.81399999999999
Uganda,UGA,2013,36573387.0,15.437000000000001
Ukraine,UKR,2013,45489600.0,69.274
United Arab Emirates,ARE,2013,9039978.0,84.98100000000001
United Kingdom,GBR,2013,64106779.0,82.09200000000001
United States,USA,2013,316497531.0,81.277
Uruguay,URY,2013,3407969.0,94.98299999999999
Uzbekistan,UZB,2013,30243200.0,36.217
Vanuatu,VUT,2013,253165.0,25.508000000000003
"Venezuela, RB",VEN,2013,30276045.0,88.89399999999999
Vietnam,VNM,2013,89708900.0,32.309
Virgin Islands (U.S.),VIR,2013,104737.0,95.064
West Bank and Gaza,WBG,2013,4169506.0,74.8
"Yemen, Rep.",YEM,2013,25533217.0,33.45
Zambia,ZMB,2013,15246086.0,40.027
Zimbabwe,ZWE,2013,14898092.0,32.654
Arab World,ARB,2014,385272539.0,57.3884565369192
Caribbean small states,CSS,2014,7013555.0,42.084337211015
Central Europe and the Baltics,CEB,2014,103455133.0,62.2674341009545
East Asia & Pacific (all income levels),EAS,2014,2264079901.0,55.7210961795911
East Asia & Pacific (developing only),EAP,2014,2020657137.0,51.949637254509604
Euro area,EMU,2014,338733933.0,75.6881680644791
Europe & Central Asia (all income levels),ECS,2014,903110622.0,70.6632117213107
Europe & Central Asia (developing only),ECA,2014,264350728.0,59.917536178122
European Union,EUU,2014,508314519.0,74.56803761770041
Fragile and conflict affected situations,FCS,2014,472954698.0,40.7467685104569
Heavily indebted poor countries (HIPC),HPC,2014,701714118.0,34.1313321138381
High income,HIC,2014,1398793049.0,80.6541304587007
High income: nonOECD,NOC,2014,328766682.0,80.58969506890891
High income: OECD,OEC,2014,1070026367.0,80.67251764752541
Latin America & Caribbean (all income levels),LCN,2014,626270167.0,79.614807382798
Latin America & Caribbean (developing only),LAC,2014,525173404.0,77.7815475054045
Least developed countries: UN classification,LDC,2014,931955068.0,31.018420416793102
Low & middle income,LMY,2014,5861917628.0,46.98664024270761
Low income,LIC,2014,621977594.0,29.767945044197198
Lower middle income,LMC,2014,2879112201.0,38.5320407821831
Middle East & North Africa (all income levels),MEA,2014,417451428.0,63.7427379141125
Middle East & North Africa (developing only),MNA,2014,357312867.0,60.0150182414981
Middle income,MIC,2014,5239940034.0,49.031221955248796
North America,NAC,2014,354462656.0,81.4707655730651
OECD members,OED,2014,1271344548.0,80.0399471025505
Other small states,OSS,2014,20937164.0,48.5403679194934
Pacific island small states,PSS,2014,2313337.0,37.232263359380795
Small states,SST,2014,30264056.0,46.1764344409457
South Asia,SAS,2014,1721020580.0,32.604169977253
Sub-Saharan Africa (all income levels),SSF,2014,974315323.0,37.2317152386877
Sub-Saharan Africa (developing only),SSA,2014,973402912.0,37.228051269207604
Upper middle income,UMC,2014,2360827833.0,61.8273888954866
World,WLD,2014,7260710677.0,53.386443594003495
Afghanistan,AFG,2014,31627506.0,26.281999999999996
Albania,ALB,2014,2894475.0,56.409
Algeria,DZA,2014,38934334.0,70.12899999999999
American Samoa,ASM,2014,55434.0,87.264
Andorra,ADO,2014,72786.0,85.633
Angola,AGO,2014,24227524.0,43.273999999999994
Antigua and Barbuda,ATG,2014,90900.0,24.19
Argentina,ARG,2014,42980026.0,91.604
Armenia,ARM,2014,3006154.0,62.812
Aruba,ABW,2014,103441.0,41.778999999999996
Australia,AUS,2014,23490736.0,89.289
Austria,AUT,2014,8534492.0,65.919
Azerbaijan,AZE,2014,9537823.0,54.355
"Bahamas, The",BHS,2014,383054.0,82.801
Bahrain,BHR,2014,1361930.0,88.719
Bangladesh,BGD,2014,159077513.0,33.516
Barbados,BRB,2014,283380.0,31.554000000000002
Belarus,BLR,2014,9470000.0,76.277
Belgium,BEL,2014,11225207.0,97.818
Belize,BLZ,2014,351706.0,44.123999999999995
Benin,BEN,2014,10598482.0,43.513999999999996
Bermuda,BMU,2014,65181.0,100.0
Bhutan,BTN,2014,765008.0,37.898
Bolivia,BOL,2014,10561887.0,68.107
Bosnia and Herzegovina,BIH,2014,3817554.0,39.616
Botswana,BWA,2014,2219937.0,57.187
Brazil,BRA,2014,206077898.0,85.43299999999999
Brunei Darussalam,BRN,2014,417394.0,76.887
Bulgaria,BGR,2014,7223938.0,73.626
Burkina Faso,BFA,2014,17589198.0,29.024
Burundi,BDI,2014,10816860.0,11.761
Cabo Verde,CPV,2014,513906.0,64.84
Cambodia,KHM,2014,15328136.0,20.514
Cameroon,CMR,2014,22773014.0,53.818999999999996
Canada,CAN,2014,35540419.0,81.65
Cayman Islands,CYM,2014,59172.0,100.0
Central African Republic,CAF,2014,4804316.0,39.759
Chad,TCD,2014,13587053.0,22.340999999999998
Channel Islands,CHI,2014,162917.0,31.363000000000003
Chile,CHL,2014,17762647.0,89.35600000000001
China,CHN,2014,1364270000.0,54.41
Colombia,COL,2014,47791393.0,76.161
Comoros,COM,2014,769991.0,28.193
"Congo, Dem. Rep.",ZAR,2014,74877030.0,41.976000000000006
"Congo, Rep.",COG,2014,4504962.0,64.957
Costa Rica,CRI,2014,4757606.0,75.915
Cote d'Ivoire,CIV,2014,22157107.0,53.479
Croatia,HRV,2014,4238389.0,58.656000000000006
Cuba,CUB,2014,11379111.0,76.97
Curacao,CUW,2014,155872.0,89.43
Cyprus,CYP,2014,1153658.0,67.01899999999999
Czech Republic,CZE,2014,10510566.0,73.01899999999999
Denmark,DNK,2014,5639565.0,87.50200000000001
Djibouti,DJI,2014,876174.0,77.262
Dominica,DMA,2014,72341.0,69.256
Dominican Republic,DOM,2014,10405943.0,78.061
Ecuador,ECU,2014,15902916.0,63.516000000000005
"Egypt, Arab Rep.",EGY,2014,89579670.0,43.068999999999996
El Salvador,SLV,2014,6107706.0,66.255
Equatorial Guinea,GNQ,2014,820885.0,39.756
Eritrea,ERI,2014,5110444.0,22.193
Estonia,EST,2014,1313645.0,67.622
Ethiopia,ETH,2014,96958732.0,19.028
Faeroe Islands,FRO,2014,48221.0,41.743
Fiji,FJI,2014,886450.0,53.354
Finland,FIN,2014,5463596.0,84.086
France,FRA,2014,66206930.0,79.289
French Polynesia,PYF,2014,279781.0,55.976000000000006
Gabon,GAB,2014,1687673.0,86.92
"Gambia, The",GMB,2014,1928201.0,59.015
Georgia,GEO,2014,4504100.0,53.468
Germany,DEU,2014,80889505.0,75.094
Ghana,GHA,2014,26786598.0,53.391999999999996
Greece,GRC,2014,10957740.0,77.678
Greenland,GRL,2014,56295.0,86.045
Grenada,GRD,2014,106349.0,35.58
Guam,GUM,2014,167543.0,94.43700000000001
Guatemala,GTM,2014,16015494.0,51.115
Guinea,GIN,2014,12275527.0,36.68
Guinea-Bissau,GNB,2014,1800513.0,48.55
Guyana,GUY,2014,763893.0,28.459
Haiti,HTI,2014,10572029.0,57.43600000000001
Honduras,HND,2014,7961680.0,54.137
"Hong Kong SAR, China",HKG,2014,7241700.0,100.0
Hungary,HUN,2014,9861673.0,70.771
Iceland,ISL,2014,327589.0,94.042
India,IND,2014,1295291543.0,32.366
Indonesia,IDN,2014,254454778.0,53.003
"Iran, Islamic Rep.",IRN,2014,78143644.0,72.855
Iraq,IRQ,2014,34812326.0,69.361
Ireland,IRL,2014,4612719.0,62.952
Isle of Man,IMY,2014,87127.0,52.138000000000005
Israel,ISR,2014,8215300.0,92.07600000000001
Italy,ITA,2014,61336387.0,68.821
Jamaica,JAM,2014,2721252.0,54.556000000000004
Japan,JPN,2014,127131800.0,93.021
Jordan,JOR,2014,6607000.0,83.447
Kazakhstan,KAZ,2014,17289111.0,53.29
Kenya,KEN,2014,44863583.0,25.197
Kiribati,KIR,2014,110470.0,44.173
"Korea, Dem. Rep.",PRK,2014,25026772.0,60.715
"Korea, Rep.",KOR,2014,50423955.0,82.36
Kuwait,KWT,2014,3753121.0,98.32600000000001
Kyrgyz Republic,KGZ,2014,5834200.0,35.585
Lao PDR,LAO,2014,6689300.0,37.551
Latvia,LVA,2014,1990351.0,67.421
Lebanon,LBN,2014,4546774.0,87.67
Lesotho,LSO,2014,2109197.0,26.789
Liberia,LBR,2014,4396554.0,49.308
Libya,LBY,2014,6258984.0,78.359
Liechtenstein,LIE,2014,37286.0,14.305
Lithuania,LTU,2014,2929323.0,66.52199999999999
Luxembourg,LUX,2014,556074.0,89.87200000000001
"Macao SAR, China",MAC,2014,577914.0,100.0
"Macedonia, FYR",MKD,2014,2075625.0,57.028999999999996
Madagascar,MDG,2014,23571713.0,34.468
Malawi,MWI,2014,16695253.0,16.102
Malaysia,MYS,2014,29901997.0,74.01
Maldives,MDV,2014,401000.0,44.494
Mali,MLI,2014,17086022.0,39.143
Malta,MLT,2014,427404.0,95.277
Marshall Islands,MHL,2014,52898.0,72.42399999999999
Mauritania,MRT,2014,3969625.0,59.255
Mauritius,MUS,2014,1260934.0,39.814
Mexico,MEX,2014,125385833.0,78.971
"Micronesia, Fed. Sts.",FSM,2014,104044.0,22.378
Moldova,MDA,2014,3556400.0,44.925
Monaco,MCO,2014,37623.0,100.0
Mongolia,MNG,2014,2909871.0,71.222
Montenegro,MNE,2014,621800.0,63.832
Morocco,MAR,2014,33921203.0,59.699
Mozambique,MOZ,2014,27216276.0,31.934
Myanmar,MMR,2014,53437159.0,33.551
Namibia,NAM,2014,2402858.0,45.678000000000004
Nepal,NPL,2014,28174724.0,18.243
Netherlands,NLD,2014,16854183.0,89.91
New Caledonia,NCL,2014,266000.0,69.663
New Zealand,NZL,2014,4509700.0,86.251
Nicaragua,NIC,2014,6013913.0,58.458999999999996
Niger,NER,2014,19113728.0,18.469
Nigeria,NGA,2014,177475986.0,46.942
Northern Mariana Islands,MNP,2014,54541.0,89.272
Norway,NOR,2014,5136475.0,80.208
Oman,OMN,2014,4236057.0,77.178
Pakistan,PAK,2014,185044286.0,38.303000000000004
Palau,PLW,2014,21097.0,86.45200000000001
Panama,PAN,2014,3867535.0,66.292
Papua New Guinea,PNG,2014,7463577.0,12.985
Paraguay,PRY,2014,6552518.0,59.416000000000004
Peru,PER,2014,30973148.0,78.285
Philippines,PHL,2014,99138690.0,44.488
Poland,POL,2014,37995529.0,60.568000000000005
Portugal,PRT,2014,10397393.0,62.908
Puerto Rico,PRI,2014,3548397.0,93.63600000000001
Qatar,QAT,2014,2172065.0,99.15899999999999
Romania,ROM,2014,19910995.0,54.393
Russian Federation,RUS,2014,143819569.0,73.92399999999999
Rwanda,RWA,2014,11341544.0,27.840999999999998
Samoa,WSM,2014,191845.0,19.26
San Marino,SMR,2014,31595.0,94.166
Sao Tome and Principe,STP,2014,186342.0,64.51100000000001
Saudi Arabia,SAU,2014,30886545.0,82.926
Senegal,SEN,2014,14672557.0,43.393
Serbia,SRB,2014,7129428.0,55.455
Seychelles,SYC,2014,91526.0,53.559
Sierra Leone,SLE,2014,6315627.0,39.578
Singapore,SGP,2014,5469700.0,100.0
Sint Maarten (Dutch part),SXM,2014,37664.0,100.0
Slovak Republic,SVK,2014,5418506.0,53.757
Slovenia,SVN,2014,2062218.0,49.695
Solomon Islands,SLB,2014,572171.0,21.875999999999998
Somalia,SOM,2014,10517569.0,39.078
South Africa,ZAF,2014,54001953.0,64.298
South Sudan,SSD,2014,11911184.0,18.590999999999998
Spain,ESP,2014,46404602.0,79.355
Sri Lanka,LKA,2014,20639000.0,18.32
St. Kitts and Nevis,KNA,2014,54944.0,31.96
St. Lucia,LCA,2014,183645.0,18.477
